|Tau|fi|
|4.43490|-0.00497|
|4.46875|-0.00496|
|4.50260|-0.00495|
|4.53646|-0.00494|
|4.57031|-0.00493|
|4.60417|-0.00492|
|4.63802|-0.00491|
|4.67188|-0.00489|
|4.70573|-0.00488|
|4.73958|-0.00487|
|4.77344|-0.00486|
|4.80729|-0.00485|
|4.84115|-0.00484|
|4.87500|-0.00483|
|4.90885|-0.00482|
|4.94271|-0.00481|
|4.97656|-0.00480|
|5.01042|-0.00478|
|5.04427|-0.00477|
|5.07812|-0.00476|
|5.11198|-0.00475|
|5.14583|-0.00474|
|5.17969|-0.00473|
|5.21354|-0.00472|
|5.24740|-0.00470|
|5.28125|-0.00469|
|5.31510|-0.00468|
|5.34896|-0.00467|
|5.38281|-0.00466|
|5.41667|-0.00465|
|5.45052|-0.00463|
|5.48437|-0.00462|
|5.51823|-0.00461|
|5.55208|-0.00460|
|5.58594|-0.00459|
|5.61979|-0.00457|
|5.65365|-0.00456|
|5.68750|-0.00455|
|5.72135|-0.00454|
|5.75521|-0.00453|
|5.78906|-0.00451|
|5.82292|-0.00450|
|5.85677|-0.00449|
|5.89062|-0.00448|
|5.92448|-0.00446|
|5.95833|-0.00445|
|5.99219|-0.00444|
|6.02604|-0.00443|
|6.05990|-0.00441|
|6.09375|-0.00440|
|6.12760|-0.00439|
|6.16146|-0.00438|
|6.19531|-0.00436|
|6.22917|-0.00435|
|6.26302|-0.00434|
|6.29687|-0.00432|
|6.33073|-0.00431|
|6.36458|-0.00430|
|6.39844|-0.00429|
|6.43229|-0.00427|
|6.46615|-0.00426|
|6.50000|-0.00425|
|6.53385|-0.00423|
|6.56771|-0.00422|
|6.60156|-0.00421|
|6.63542|-0.00419|
|6.66927|-0.00418|
|6.70312|-0.00417|
|6.73698|-0.00415|
|6.77083|-0.00414|
|6.80469|-0.00413|
|6.83854|-0.00411|
|6.87240|-0.00410|
|6.90625|-0.00409|
|6.94010|-0.00407|
|6.97396|-0.00406|
|7.00781|-0.00405|
|7.04167|-0.00403|
|7.07552|-0.00402|
|7.10937|-0.00401|
|7.14323|-0.00399|
|7.17708|-0.00398|
|7.21094|-0.00397|
|7.24479|-0.00395|
|7.27865|-0.00394|
|7.31250|-0.00392|
|7.34635|-0.00391|
|7.38021|-0.00390|
|7.41406|-0.00388|
|7.44792|-0.00387|
|7.48177|-0.00385|
|7.51562|-0.00384|
|7.54948|-0.00383|
|7.58333|-0.00381|
|7.61719|-0.00380|
|7.65104|-0.00378|
|7.68490|-0.00377|
|7.71875|-0.00376|
|7.75260|-0.00374|
|7.78646|-0.00373|
|7.82031|-0.00371|
|7.85417|-0.00370|
|7.88802|-0.00369|
|7.92187|-0.00367|
|7.95573|-0.00366|
|7.98958|-0.00364|
|8.02344|-0.00363|
|8.05729|-0.00361|
|8.09115|-0.00360|
|8.12500|-0.00359|
|8.15885|-0.00357|
|8.19271|-0.00356|
|8.22656|-0.00354|
|8.26042|-0.00353|
|8.29427|-0.00351|
|8.32812|-0.00350|
|8.36198|-0.00349|
|8.39583|-0.00347|
|8.42969|-0.00346|
|8.46354|-0.00344|
|8.49740|-0.00343|
|8.53125|-0.00341|
|8.56510|-0.00340|
|8.59896|-0.00338|
|8.63281|-0.00337|
|8.66667|-0.00336|
|8.70052|-0.00334|
|8.73437|-0.00333|
|8.76823|-0.00331|
|8.80208|-0.00330|
|8.83594|-0.00328|
|8.86979|-0.00327|
|8.90365|-0.00325|
|8.93750|-0.00324|
|8.97135|-0.00322|
|9.00521|-0.00321|
|9.03906|-0.00319|
|9.07292|-0.00318|
|9.10677|-0.00317|
|9.14062|-0.00315|
|9.17448|-0.00314|
|9.20833|-0.00312|
|9.24219|-0.00311|
|9.27604|-0.00309|
|9.30990|-0.00308|
|9.34375|-0.00306|
|9.37760|-0.00305|
|9.41146|-0.00303|
|9.44531|-0.00302|
|9.47917|-0.00300|
|9.51302|-0.00299|
|9.54687|-0.00297|
|9.58073|-0.00296|
|9.61458|-0.00294|
|9.64844|-0.00293|
|9.68229|-0.00291|
|9.71615|-0.00290|
|9.75000|-0.00288|
|9.78385|-0.00287|
|9.81771|-0.00286|
|9.85156|-0.00284|
|9.88542|-0.00283|
|9.91927|-0.00281|
|9.95313|-0.00280|
|9.98698|-0.00278|
|10.02083|-0.00277|
|10.05469|-0.00275|
|10.08854|-0.00274|
|10.12240|-0.00272|
|10.15625|-0.00271|
|10.19010|-0.00269|
|10.22396|-0.00268|
|10.25781|-0.00266|
|10.29167|-0.00265|
|10.32552|-0.00263|
|10.35938|-0.00262|
|10.39323|-0.00260|
|10.42708|-0.00259|
|10.46094|-0.00257|
|10.49479|-0.00256|
|10.52865|-0.00254|
|10.56250|-0.00253|
|10.59635|-0.00252|
|10.63021|-0.00250|
|10.66406|-0.00249|
|10.69792|-0.00247|
|10.73177|-0.00246|
|10.76563|-0.00244|
|10.79948|-0.00243|
|10.83333|-0.00241|
|10.86719|-0.00240|
|10.90104|-0.00238|
|10.93490|-0.00237|
|10.96875|-0.00235|
|11.00260|-0.00234|
|11.03646|-0.00232|
|11.07031|-0.00231|
|11.10417|-0.00229|
|11.13802|-0.00228|
|11.17188|-0.00227|
|11.20573|-0.00225|
|11.23958|-0.00224|
|11.27344|-0.00222|
|11.30729|-0.00221|
|11.34115|-0.00219|
|11.37500|-0.00218|
|11.40885|-0.00216|
|11.44271|-0.00215|
|11.47656|-0.00213|
|11.51042|-0.00212|
|11.54427|-0.00210|
|11.57813|-0.00209|
|11.61198|-0.00208|
|11.64583|-0.00206|
|11.67969|-0.00205|
|11.71354|-0.00203|
|11.74740|-0.00202|
|11.78125|-0.00200|
|11.81510|-0.00199|
|11.84896|-0.00197|
|11.88281|-0.00196|
|11.91667|-0.00195|
|11.95052|-0.00193|
|11.98438|-0.00192|
|12.01823|-0.00190|
|12.05208|-0.00189|
|12.08594|-0.00187|
|12.11979|-0.00186|
|12.15365|-0.00184|
|12.18750|-0.00183|
|12.22135|-0.00182|
|12.25521|-0.00180|
|12.28906|-0.00179|
|12.32292|-0.00177|
|12.35677|-0.00176|
|12.39063|-0.00175|
|12.42448|-0.00173|
|12.45833|-0.00172|
|12.49219|-0.00170|
|12.52604|-0.00169|
|12.55990|-0.00167|
|12.59375|-0.00166|
|12.62760|-0.00165|
|12.66146|-0.00163|
|12.69531|-0.00162|
|12.72917|-0.00160|
|12.76302|-0.00159|
|12.79688|-0.00158|
|12.83073|-0.00156|
|12.86458|-0.00155|
|12.89844|-0.00153|
|12.93229|-0.00152|
|12.96615|-0.00151|
|13.00000|-0.00149|
|13.03385|-0.00148|
|13.06771|-0.00147|
|13.10156|-0.00145|
|13.13542|-0.00144|
|13.16927|-0.00142|
|13.20313|-0.00141|
|13.23698|-0.00140|
|13.27083|-0.00138|
|13.30469|-0.00137|
|13.33854|-0.00136|
|13.37240|-0.00134|
|13.40625|-0.00133|
|13.44010|-0.00131|
|13.47396|-0.00130|
|13.50781|-0.00129|
|13.54167|-0.00127|
|13.57552|-0.00126|
|13.60938|-0.00125|
|13.64323|-0.00123|
|13.67708|-0.00122|
|13.71094|-0.00121|
|13.74479|-0.00119|
|13.77865|-0.00118|
|13.81250|-0.00117|
|13.84635|-0.00115|
|13.88021|-0.00114|
|13.91406|-0.00113|
|13.94792|-0.00111|
|13.98177|-0.00110|
|14.01563|-0.00109|
|14.04948|-0.00107|
|14.08333|-0.00106|
|14.11719|-0.00105|
|14.15104|-0.00104|
|14.18490|-0.00102|
|14.21875|-0.00101|
|14.25260|-0.00100|
|14.28646|-0.00098|
|14.32031|-0.00097|
|14.35417|-0.00096|
|14.38802|-0.00094|
|14.42188|-0.00093|
|14.45573|-0.00092|
|14.48958|-0.00091|
|14.52344|-0.00089|
|14.55729|-0.00088|
|14.59115|-0.00087|
|14.62500|-0.00086|
|14.65885|-0.00084|
|14.69271|-0.00083|
|14.72656|-0.00082|
|14.76042|-0.00081|
|14.79427|-0.00079|
|14.82813|-0.00078|
|14.86198|-0.00077|
|14.89583|-0.00076|
|14.92969|-0.00074|
|14.96354|-0.00073|
|14.99740|-0.00072|
|15.03125|-0.00071|
|15.06510|-0.00069|
|15.09896|-0.00068|
|15.13281|-0.00067|
|15.16667|-0.00066|
|15.20052|-0.00065|
|15.23438|-0.00063|
|15.26823|-0.00062|
|15.30208|-0.00061|
|15.33594|-0.00060|
|15.36979|-0.00058|
|15.40365|-0.00057|
|15.43750|-0.00056|
|15.47135|-0.00055|
|15.50521|-0.00054|
|15.53906|-0.00053|
|15.57292|-0.00051|
|15.60677|-0.00050|
|15.64063|-0.00049|
|15.67448|-0.00048|
|15.70833|-0.00047|
|15.74219|-0.00046|
|15.77604|-0.00044|
|15.80990|-0.00043|
|15.84375|-0.00042|
|15.87760|-0.00041|
|15.91146|-0.00040|
|15.94531|-0.00039|
|15.97917|-0.00037|
|16.01302|-0.00036|
|16.04688|-0.00035|
|16.08073|-0.00034|
|16.11458|-0.00033|
|16.14844|-0.00032|
|16.18229|-0.00031|
|16.21615|-0.00030|
|16.25000|-0.00028|
|16.28385|-0.00027|
|16.31771|-0.00026|
|16.35156|-0.00025|
|16.38542|-0.00024|
|16.41927|-0.00023|
|16.45313|-0.00022|
|16.48698|-0.00021|
|16.52083|-0.00020|
|16.55469|-0.00019|
|16.58854|-0.00018|
|16.62240|-0.00016|
|16.65625|-0.00015|
|16.69010|-0.00014|
|16.72396|-0.00013|
|16.75781|-0.00012|
|16.79167|-0.00011|
|16.82552|-0.00010|
|16.85938|-0.00009|
|16.89323|-0.00008|
|16.92708|-0.00007|
|16.96094|-0.00006|
|16.99479|-0.00005|
|17.02865|-0.00004|
|17.06250|-0.00003|
|17.09635|-0.00002|
|17.13021|-0.00001|
|17.16406|0.00000|
|17.19792|0.00001|
|17.23177|0.00002|
|17.26563|0.00003|
|17.29948|0.00004|
|17.33333|0.00005|
|17.36719|0.00006|
|17.40104|0.00007|
|17.43490|0.00008|
|17.46875|0.00009|
|17.50260|0.00010|
|17.53646|0.00011|
|17.57031|0.00012|
|17.60417|0.00013|
|17.63802|0.00014|
|17.67188|0.00015|
|17.70573|0.00016|
|17.73958|0.00017|
|17.77344|0.00018|
|17.80729|0.00019|
|17.84115|0.00020|
|17.87500|0.00021|
|17.90885|0.00022|
|17.94271|0.00023|
|17.97656|0.00023|
|18.01042|0.00024|
|18.04427|0.00025|
|18.07813|0.00026|
|18.11198|0.00027|
|18.14583|0.00028|
|18.17969|0.00029|
|18.21354|0.00030|
|18.24740|0.00031|
|18.28125|0.00032|
|18.31510|0.00032|
|18.34896|0.00033|
|18.38281|0.00034|
|18.41667|0.00035|
|18.45052|0.00036|
|18.48438|0.00037|
|18.51823|0.00038|
|18.55208|0.00039|
|18.58594|0.00039|
|18.61979|0.00040|
|18.65365|0.00041|
|18.68750|0.00042|
|18.72135|0.00043|
|18.75521|0.00044|
|18.78906|0.00044|
|18.82292|0.00045|
|18.85677|0.00046|
|18.89063|0.00047|
|18.92448|0.00048|
|18.95833|0.00049|
|18.99219|0.00049|
|19.02604|0.00050|
|19.05990|0.00051|
|19.09375|0.00052|
|19.12760|0.00053|
|19.16146|0.00053|
|19.19531|0.00054|
|19.22917|0.00055|
|19.26302|0.00056|
|19.29687|0.00056|
|19.33073|0.00057|
|19.36458|0.00058|
|19.39844|0.00059|
|19.43229|0.00060|
|19.46615|0.00060|
|19.50000|0.00061|
|19.53385|0.00062|
|19.56771|0.00062|
|19.60156|0.00063|
|19.63542|0.00064|
|19.66927|0.00065|
|19.70312|0.00065|
|19.73698|0.00066|
|19.77083|0.00067|
|19.80469|0.00068|
|19.83854|0.00068|
|19.87240|0.00069|
|19.90625|0.00070|
|19.94010|0.00070|
|19.97396|0.00071|
|20.00781|0.00072|
|20.04167|0.00072|
|20.07552|0.00073|
|20.10937|0.00074|
|20.14323|0.00074|
|20.17708|0.00075|
|20.21094|0.00076|
|20.24479|0.00076|
|20.27865|0.00077|
|20.31250|0.00078|
|20.34635|0.00078|
|20.38021|0.00079|
|20.41406|0.00080|
|20.44792|0.00080|
|20.48177|0.00081|
|20.51562|0.00082|
|20.54948|0.00082|
|20.58333|0.00083|
|20.61719|0.00083|
|20.65104|0.00084|
|20.68490|0.00085|
|20.71875|0.00085|
|20.75260|0.00086|
|20.78646|0.00086|
|20.82031|0.00087|
|20.85417|0.00088|
|20.88802|0.00088|
|20.92187|0.00089|
|20.95573|0.00089|
|20.98958|0.00090|
|21.02344|0.00091|
|21.05729|0.00091|
|21.09115|0.00092|
|21.12500|0.00092|
|21.15885|0.00093|
|21.19271|0.00093|
|21.22656|0.00094|
|21.26042|0.00094|
|21.29427|0.00095|
|21.32812|0.00095|
|21.36198|0.00096|
|21.39583|0.00097|
|21.42969|0.00097|
|21.46354|0.00098|
|21.49740|0.00098|
|21.53125|0.00099|
|21.56510|0.00099|
|21.59896|0.00100|
|21.63281|0.00100|
|21.66667|0.00101|
|21.70052|0.00101|
|21.73437|0.00102|
|21.76823|0.00102|
|21.80208|0.00103|
|21.83594|0.00103|
|21.86979|0.00103|
|21.90365|0.00104|
|21.93750|0.00104|
|21.97135|0.00105|
|22.00521|0.00105|
|22.03906|0.00106|
|22.07292|0.00106|
|22.10677|0.00107|
|22.14062|0.00107|
|22.17448|0.00108|
|22.20833|0.00108|
|22.24219|0.00108|
|22.27604|0.00109|
|22.30990|0.00109|
|22.34375|0.00110|
|22.37760|0.00110|
|22.41146|0.00110|
|22.44531|0.00111|
|22.47917|0.00111|
|22.51302|0.00112|
|22.54687|0.00112|
|22.58073|0.00112|
|22.61458|0.00113|
|22.64844|0.00113|
|22.68229|0.00114|
|22.71615|0.00114|
|22.75000|0.00114|
|22.78385|0.00115|
|22.81771|0.00115|
|22.85156|0.00115|
|22.88542|0.00116|
|22.91927|0.00116|
|22.95312|0.00117|
|22.98698|0.00117|
|23.02083|0.00117|
|23.05469|0.00118|
|23.08854|0.00118|
|23.12240|0.00118|
|23.15625|0.00119|
|23.19010|0.00119|
|23.22396|0.00119|
|23.25781|0.00120|
|23.29167|0.00120|
|23.32552|0.00120|
|23.35937|0.00120|
|23.39323|0.00121|
|23.42708|0.00121|
|23.46094|0.00121|
|23.49479|0.00122|
|23.52865|0.00122|
|23.56250|0.00122|
|23.59635|0.00122|
|23.63021|0.00123|
|23.66406|0.00123|
|23.69792|0.00123|
|23.73177|0.00124|
|23.76562|0.00124|
|23.79948|0.00124|
|23.83333|0.00124|
|23.86719|0.00125|
|23.90104|0.00125|
|23.93490|0.00125|
|23.96875|0.00125|
|24.00260|0.00126|
|24.03646|0.00126|
|24.07031|0.00126|
|24.10417|0.00126|
|24.13802|0.00126|
|24.17187|0.00127|
|24.20573|0.00127|
|24.23958|0.00127|
|24.27344|0.00127|
|24.30729|0.00128|
|24.34115|0.00128|
|24.37500|0.00128|
|24.40885|0.00128|
|24.44271|0.00128|
|24.47656|0.00129|
|24.51042|0.00129|
|24.54427|0.00129|
|24.57812|0.00129|
|24.61198|0.00129|
|24.64583|0.00129|
|24.67969|0.00130|
|24.71354|0.00130|
|24.74740|0.00130|
|24.78125|0.00130|
|24.81510|0.00130|
|24.84896|0.00130|
|24.88281|0.00131|
|24.91667|0.00131|
|24.95052|0.00131|
|24.98437|0.00131|
|25.01823|0.00131|
|25.05208|0.00131|
|25.08594|0.00131|
|25.11979|0.00131|
|25.15365|0.00132|
|25.18750|0.00132|
|25.22135|0.00132|
|25.25521|0.00132|
|25.28906|0.00132|
|25.32292|0.00132|
|25.35677|0.00132|
|25.39062|0.00132|
|25.42448|0.00132|
|25.45833|0.00133|
|25.49219|0.00133|
|25.52604|0.00133|
|25.55990|0.00133|
|25.59375|0.00133|
|25.62760|0.00133|
|25.66146|0.00133|
|25.69531|0.00133|
|25.72917|0.00133|
|25.76302|0.00133|
|25.79687|0.00133|
|25.83073|0.00133|
|25.86458|0.00133|
|25.89844|0.00134|
|25.93229|0.00134|
|25.96615|0.00134|
|26.00000|0.00134|
|26.03385|0.00134|
|26.06771|0.00134|
|26.10156|0.00134|
|26.13542|0.00134|
|26.16927|0.00134|
|26.20312|0.00134|
|26.23698|0.00134|
|26.27083|0.00134|
|26.30469|0.00134|
|26.33854|0.00134|
|26.37240|0.00134|
|26.40625|0.00134|
|26.44010|0.00134|
|26.47396|0.00134|
|26.50781|0.00134|
|26.54167|0.00134|
|26.57552|0.00134|
|26.60937|0.00134|
|26.64323|0.00134|
|26.67708|0.00134|
|26.71094|0.00134|
|26.74479|0.00134|
|26.77865|0.00134|
|26.81250|0.00134|
|26.84635|0.00134|
|26.88021|0.00134|
|26.91406|0.00134|
|26.94792|0.00134|
|26.98177|0.00134|
|27.01562|0.00134|
|27.04948|0.00134|
|27.08333|0.00134|
|27.11719|0.00134|
|27.15104|0.00133|
|27.18490|0.00133|
|27.21875|0.00133|
|27.25260|0.00133|
|27.28646|0.00133|
|27.32031|0.00133|
|27.35417|0.00133|
|27.38802|0.00133|
|27.42187|0.00133|
|27.45573|0.00133|
|27.48958|0.00133|
|27.52344|0.00133|
|27.55729|0.00133|
|27.59115|0.00133|
|27.62500|0.00132|
|27.65885|0.00132|
|27.69271|0.00132|
|27.72656|0.00132|
|27.76042|0.00132|
|27.79427|0.00132|
|27.82812|0.00132|
|27.86198|0.00132|
|27.89583|0.00132|
|27.92969|0.00132|
|27.96354|0.00131|
|27.99740|0.00131|
|28.03125|0.00131|
|28.06510|0.00131|
|28.09896|0.00131|
|28.13281|0.00131|
|28.16667|0.00131|
|28.20052|0.00131|
|28.23437|0.00130|
|28.26823|0.00130|
|28.30208|0.00130|
|28.33594|0.00130|
|28.36979|0.00130|
|28.40365|0.00130|
|28.43750|0.00130|
|28.47135|0.00129|
|28.50521|0.00129|
|28.53906|0.00129|
|28.57292|0.00129|
|28.60677|0.00129|
|28.64062|0.00129|
|28.67448|0.00129|
|28.70833|0.00128|
|28.74219|0.00128|
|28.77604|0.00128|
|28.80990|0.00128|
|28.84375|0.00128|
|28.87760|0.00128|
|28.91146|0.00127|
|28.94531|0.00127|
|28.97917|0.00127|
|29.01302|0.00127|
|29.04687|0.00127|
|29.08073|0.00126|
|29.11458|0.00126|
|29.14844|0.00126|
|29.18229|0.00126|
|29.21615|0.00126|
|29.25000|0.00125|
|29.28385|0.00125|
|29.31771|0.00125|
|29.35156|0.00125|
|29.38542|0.00125|
|29.41927|0.00124|
|29.45312|0.00124|
|29.48698|0.00124|
|29.52083|0.00124|
|29.55469|0.00124|
|29.58854|0.00123|
|29.62240|0.00123|
|29.65625|0.00123|
|29.69010|0.00123|
|29.72396|0.00122|
|29.75781|0.00122|
|29.79167|0.00122|
|29.82552|0.00122|
|29.85937|0.00122|
|29.89323|0.00121|
|29.92708|0.00121|
|29.96094|0.00121|
|29.99479|0.00121|
|30.02865|0.00120|
|30.06250|0.00120|
|30.09635|0.00120|
|30.13021|0.00120|
|30.16406|0.00119|
|30.19792|0.00119|
|30.23177|0.00119|
|30.26562|0.00119|
|30.29948|0.00118|
|30.33333|0.00118|
|30.36719|0.00118|
|30.40104|0.00118|
|30.43490|0.00117|
|30.46875|0.00117|
|30.50260|0.00117|
|30.53646|0.00117|
|30.57031|0.00116|
|30.60417|0.00116|
|30.63802|0.00116|
|30.67187|0.00116|
|30.70573|0.00115|
|30.73958|0.00115|
|30.77344|0.00115|
|30.80729|0.00114|
|30.84115|0.00114|
|30.87500|0.00114|
|30.90885|0.00114|
|30.94271|0.00113|
|30.97656|0.00113|
|31.01042|0.00113|
|31.04427|0.00112|
|31.07812|0.00112|
|31.11198|0.00112|
|31.14583|0.00112|
|31.17969|0.00111|
|31.21354|0.00111|
|31.24740|0.00111|
|31.28125|0.00110|
|31.31510|0.00110|
|31.34896|0.00110|
|31.38281|0.00109|
|31.41667|0.00109|
|31.45052|0.00109|
|31.48437|0.00109|
|31.51823|0.00108|
|31.55208|0.00108|
|31.58594|0.00108|
|31.61979|0.00107|
|31.65365|0.00107|
|31.68750|0.00107|
|31.72135|0.00106|
|31.75521|0.00106|
|31.78906|0.00106|
|31.82292|0.00105|
|31.85677|0.00105|
|31.89062|0.00105|
|31.92448|0.00104|
|31.95833|0.00104|
|31.99219|0.00104|
|32.02604|0.00103|
|32.05990|0.00103|
|32.09375|0.00103|
|32.12760|0.00102|
|32.16146|0.00102|
|32.19531|0.00102|
|32.22917|0.00102|
|32.26302|0.00101|
|32.29687|0.00101|
|32.33073|0.00101|
|32.36458|0.00100|
|32.39844|0.00100|
|32.43229|0.00099|
|32.46615|0.00099|
|32.50000|0.00099|
|32.53385|0.00098|
|32.56771|0.00098|
|32.60156|0.00098|
|32.63542|0.00097|
|32.66927|0.00097|
|32.70312|0.00097|
|32.73698|0.00096|
|32.77083|0.00096|
|32.80469|0.00096|
|32.83854|0.00095|
|32.87240|0.00095|
|32.90625|0.00095|
|32.94010|0.00094|
|32.97396|0.00094|
|33.00781|0.00094|
|33.04167|0.00093|
|33.07552|0.00093|
|33.10937|0.00093|
|33.14323|0.00092|
|33.17708|0.00092|
|33.21094|0.00091|
|33.24479|0.00091|
|33.27865|0.00091|
|33.31250|0.00090|
|33.34635|0.00090|
|33.38021|0.00090|
|33.41406|0.00089|
|33.44792|0.00089|
|33.48177|0.00089|
|33.51562|0.00088|
|33.54948|0.00088|
|33.58333|0.00087|
|33.61719|0.00087|
|33.65104|0.00087|
|33.68490|0.00086|
|33.71875|0.00086|
|33.75260|0.00086|
|33.78646|0.00085|
|33.82031|0.00085|
|33.85417|0.00085|
|33.88802|0.00084|
|33.92187|0.00084|
|33.95573|0.00083|
|33.98958|0.00083|
|34.02344|0.00083|
|34.05729|0.00082|
|34.09115|0.00082|
|34.12500|0.00082|
|34.15885|0.00081|
|34.19271|0.00081|
|34.22656|0.00080|
|34.26042|0.00080|
|34.29427|0.00080|
|34.32812|0.00079|
|34.36198|0.00079|
|34.39583|0.00079|
|34.42969|0.00078|
|34.46354|0.00078|
|34.49740|0.00077|
|34.53125|0.00077|
|34.56510|0.00077|
|34.59896|0.00076|
|34.63281|0.00076|
|34.66667|0.00075|
|34.70052|0.00075|
|34.73437|0.00075|
|34.76823|0.00074|
|34.80208|0.00074|
|34.83594|0.00074|
|34.86979|0.00073|
|34.90365|0.00073|
|34.93750|0.00072|
|34.97135|0.00072|
|35.00521|0.00072|
|35.03906|0.00071|
|35.07292|0.00071|
|35.10677|0.00070|
|35.14062|0.00070|
|35.17448|0.00070|
|35.20833|0.00069|
|35.24219|0.00069|
|35.27604|0.00069|
|35.30990|0.00068|
|35.34375|0.00068|
|35.37760|0.00067|
|35.41146|0.00067|
|35.44531|0.00067|
|35.47917|0.00066|
|35.51302|0.00066|
|35.54687|0.00065|
|35.58073|0.00065|
|35.61458|0.00065|
|35.64844|0.00064|
|35.68229|0.00064|
|35.71615|0.00063|
|35.75000|0.00063|
|35.78385|0.00063|
|35.81771|0.00062|
|35.85156|0.00062|
|35.88542|0.00062|
|35.91927|0.00061|
|35.95312|0.00061|
|35.98698|0.00060|
|36.02083|0.00060|
|36.05469|0.00060|
|36.08854|0.00059|
|36.12240|0.00059|
|36.15625|0.00058|
|36.19010|0.00058|
|36.22396|0.00058|
|36.25781|0.00057|
|36.29167|0.00057|
|36.32552|0.00056|
|36.35937|0.00056|
|36.39323|0.00056|
|36.42708|0.00055|
|36.46094|0.00055|
|36.49479|0.00054|
|36.52865|0.00054|
|36.56250|0.00054|
|36.59635|0.00053|
|36.63021|0.00053|
|36.66406|0.00053|
|36.69792|0.00052|
|36.73177|0.00052|
|36.76562|0.00051|
|36.79948|0.00051|
|36.83333|0.00051|
|36.86719|0.00050|
|36.90104|0.00050|
|36.93490|0.00049|
|36.96875|0.00049|
|37.00260|0.00049|
|37.03646|0.00048|
|37.07031|0.00048|
|37.10417|0.00048|
|37.13802|0.00047|
|37.17187|0.00047|
|37.20573|0.00046|
|37.23958|0.00046|
|37.27344|0.00046|
|37.30729|0.00045|
|37.34115|0.00045|
|37.37500|0.00044|
|37.40885|0.00044|
|37.44271|0.00044|
|37.47656|0.00043|
|37.51042|0.00043|
|37.54427|0.00043|
|37.57812|0.00042|
|37.61198|0.00042|
|37.64583|0.00041|
|37.67969|0.00041|
|37.71354|0.00041|
|37.74740|0.00040|
|37.78125|0.00040|
|37.81510|0.00039|
|37.84896|0.00039|
|37.88281|0.00039|
|37.91667|0.00038|
|37.98437|0.00038|
|38.05208|0.00037|
