|Tau|fi|
|5.61979|-0.00350|
|5.65365|-0.00349|
|5.68750|-0.00347|
|5.72135|-0.00346|
|5.75521|-0.00345|
|5.78906|-0.00344|
|5.82292|-0.00343|
|5.85677|-0.00342|
|5.89062|-0.00341|
|5.92448|-0.00339|
|5.95833|-0.00338|
|5.99219|-0.00337|
|6.02604|-0.00336|
|6.05990|-0.00335|
|6.09375|-0.00334|
|6.12760|-0.00333|
|6.16146|-0.00332|
|6.19531|-0.00330|
|6.22917|-0.00329|
|6.26302|-0.00328|
|6.29687|-0.00327|
|6.33073|-0.00326|
|6.36458|-0.00325|
|6.39844|-0.00324|
|6.43229|-0.00323|
|6.46615|-0.00322|
|6.50000|-0.00320|
|6.53385|-0.00319|
|6.56771|-0.00318|
|6.60156|-0.00317|
|6.63542|-0.00316|
|6.66927|-0.00315|
|6.70312|-0.00314|
|6.73698|-0.00313|
|6.77083|-0.00312|
|6.80469|-0.00311|
|6.83854|-0.00310|
|6.87240|-0.00308|
|6.90625|-0.00307|
|6.94010|-0.00306|
|6.97396|-0.00305|
|7.00781|-0.00304|
|7.04167|-0.00303|
|7.07552|-0.00302|
|7.10937|-0.00301|
|7.14323|-0.00300|
|7.17708|-0.00299|
|7.21094|-0.00298|
|7.24479|-0.00297|
|7.27865|-0.00296|
|7.31250|-0.00295|
|7.34635|-0.00294|
|7.38021|-0.00293|
|7.41406|-0.00292|
|7.44792|-0.00290|
|7.48177|-0.00289|
|7.51562|-0.00288|
|7.54948|-0.00287|
|7.58333|-0.00286|
|7.61719|-0.00285|
|7.65104|-0.00284|
|7.68490|-0.00283|
|7.71875|-0.00282|
|7.75260|-0.00281|
|7.78646|-0.00280|
|7.82031|-0.00279|
|7.85417|-0.00278|
|7.88802|-0.00277|
|7.92187|-0.00276|
|7.95573|-0.00275|
|7.98958|-0.00274|
|8.02344|-0.00273|
|8.05729|-0.00272|
|8.09115|-0.00271|
|8.12500|-0.00270|
|8.15885|-0.00269|
|8.19271|-0.00268|
|8.22656|-0.00267|
|8.26042|-0.00266|
|8.29427|-0.00265|
|8.32812|-0.00264|
|8.36198|-0.00263|
|8.39583|-0.00262|
|8.42969|-0.00261|
|8.46354|-0.00260|
|8.49740|-0.00259|
|8.53125|-0.00258|
|8.56510|-0.00257|
|8.59896|-0.00256|
|8.63281|-0.00255|
|8.66667|-0.00254|
|8.70052|-0.00253|
|8.73437|-0.00252|
|8.76823|-0.00251|
|8.80208|-0.00250|
|8.83594|-0.00250|
|8.86979|-0.00249|
|8.90365|-0.00248|
|8.93750|-0.00247|
|8.97135|-0.00246|
|9.00521|-0.00245|
|9.03906|-0.00244|
|9.07292|-0.00243|
|9.10677|-0.00242|
|9.14062|-0.00241|
|9.17448|-0.00240|
|9.20833|-0.00239|
|9.24219|-0.00238|
|9.27604|-0.00237|
|9.30990|-0.00236|
|9.34375|-0.00235|
|9.37760|-0.00234|
|9.41146|-0.00234|
|9.44531|-0.00233|
|9.47917|-0.00232|
|9.51302|-0.00231|
|9.54687|-0.00230|
|9.58073|-0.00229|
|9.61458|-0.00228|
|9.64844|-0.00227|
|9.68229|-0.00226|
|9.71615|-0.00225|
|9.75000|-0.00224|
|9.78385|-0.00223|
|9.81771|-0.00223|
|9.85156|-0.00222|
|9.88542|-0.00221|
|9.91927|-0.00220|
|9.95313|-0.00219|
|9.98698|-0.00218|
|10.02083|-0.00217|
|10.05469|-0.00216|
|10.08854|-0.00215|
|10.12240|-0.00215|
|10.15625|-0.00214|
|10.19010|-0.00213|
|10.22396|-0.00212|
|10.25781|-0.00211|
|10.29167|-0.00210|
|10.32552|-0.00209|
|10.35938|-0.00208|
|10.39323|-0.00208|
|10.42708|-0.00207|
|10.46094|-0.00206|
|10.49479|-0.00205|
|10.52865|-0.00204|
|10.56250|-0.00203|
|10.59635|-0.00202|
|10.63021|-0.00202|
|10.66406|-0.00201|
|10.69792|-0.00200|
|10.73177|-0.00199|
|10.76563|-0.00198|
|10.79948|-0.00197|
|10.83333|-0.00196|
|10.86719|-0.00196|
|10.90104|-0.00195|
|10.93490|-0.00194|
|10.96875|-0.00193|
|11.00260|-0.00192|
|11.03646|-0.00191|
|11.07031|-0.00191|
|11.10417|-0.00190|
|11.13802|-0.00189|
|11.17188|-0.00188|
|11.20573|-0.00187|
|11.23958|-0.00186|
|11.27344|-0.00186|
|11.30729|-0.00185|
|11.34115|-0.00184|
|11.37500|-0.00183|
|11.40885|-0.00182|
|11.44271|-0.00182|
|11.47656|-0.00181|
|11.51042|-0.00180|
|11.54427|-0.00179|
|11.57813|-0.00178|
|11.61198|-0.00178|
|11.64583|-0.00177|
|11.67969|-0.00176|
|11.71354|-0.00175|
|11.74740|-0.00174|
|11.78125|-0.00174|
|11.81510|-0.00173|
|11.84896|-0.00172|
|11.88281|-0.00171|
|11.91667|-0.00170|
|11.95052|-0.00170|
|11.98438|-0.00169|
|12.01823|-0.00168|
|12.05208|-0.00167|
|12.08594|-0.00167|
|12.11979|-0.00166|
|12.15365|-0.00165|
|12.18750|-0.00164|
|12.22135|-0.00164|
|12.25521|-0.00163|
|12.28906|-0.00162|
|12.32292|-0.00161|
|12.35677|-0.00160|
|12.39063|-0.00160|
|12.42448|-0.00159|
|12.45833|-0.00158|
|12.49219|-0.00157|
|12.52604|-0.00157|
|12.55990|-0.00156|
|12.59375|-0.00155|
|12.62760|-0.00154|
|12.66146|-0.00154|
|12.69531|-0.00153|
|12.72917|-0.00152|
|12.76302|-0.00152|
|12.79688|-0.00151|
|12.83073|-0.00150|
|12.86458|-0.00149|
|12.89844|-0.00149|
|12.93229|-0.00148|
|12.96615|-0.00147|
|13.00000|-0.00146|
|13.03385|-0.00146|
|13.06771|-0.00145|
|13.10156|-0.00144|
|13.13542|-0.00144|
|13.16927|-0.00143|
|13.20313|-0.00142|
|13.23698|-0.00141|
|13.27083|-0.00141|
|13.30469|-0.00140|
|13.33854|-0.00139|
|13.37240|-0.00139|
|13.40625|-0.00138|
|13.44010|-0.00137|
|13.47396|-0.00136|
|13.50781|-0.00136|
|13.54167|-0.00135|
|13.57552|-0.00134|
|13.60938|-0.00134|
|13.64323|-0.00133|
|13.67708|-0.00132|
|13.71094|-0.00132|
|13.74479|-0.00131|
|13.77865|-0.00130|
|13.81250|-0.00130|
|13.84635|-0.00129|
|13.88021|-0.00128|
|13.91406|-0.00128|
|13.94792|-0.00127|
|13.98177|-0.00126|
|14.01563|-0.00126|
|14.04948|-0.00125|
|14.08333|-0.00124|
|14.11719|-0.00124|
|14.15104|-0.00123|
|14.18490|-0.00122|
|14.21875|-0.00122|
|14.25260|-0.00121|
|14.28646|-0.00120|
|14.32031|-0.00120|
|14.35417|-0.00119|
|14.38802|-0.00118|
|14.42188|-0.00118|
|14.45573|-0.00117|
|14.48958|-0.00116|
|14.52344|-0.00116|
|14.55729|-0.00115|
|14.59115|-0.00114|
|14.62500|-0.00114|
|14.65885|-0.00113|
|14.69271|-0.00112|
|14.72656|-0.00112|
|14.76042|-0.00111|
|14.79427|-0.00111|
|14.82813|-0.00110|
|14.86198|-0.00109|
|14.89583|-0.00109|
|14.92969|-0.00108|
|14.96354|-0.00107|
|14.99740|-0.00107|
|15.03125|-0.00106|
|15.06510|-0.00106|
|15.09896|-0.00105|
|15.13281|-0.00104|
|15.16667|-0.00104|
|15.20052|-0.00103|
|15.23438|-0.00103|
|15.26823|-0.00102|
|15.30208|-0.00101|
|15.33594|-0.00101|
|15.36979|-0.00100|
|15.40365|-0.00099|
|15.43750|-0.00099|
|15.47135|-0.00098|
|15.50521|-0.00098|
|15.53906|-0.00097|
|15.57292|-0.00096|
|15.60677|-0.00096|
|15.64063|-0.00095|
|15.67448|-0.00095|
|15.70833|-0.00094|
|15.74219|-0.00094|
|15.77604|-0.00093|
|15.80990|-0.00092|
|15.84375|-0.00092|
|15.87760|-0.00091|
|15.91146|-0.00091|
|15.94531|-0.00090|
|15.97917|-0.00089|
|16.01302|-0.00089|
|16.04688|-0.00088|
|16.08073|-0.00088|
|16.11458|-0.00087|
|16.14844|-0.00087|
|16.18229|-0.00086|
|16.21615|-0.00086|
|16.25000|-0.00085|
|16.28385|-0.00084|
|16.31771|-0.00084|
|16.35156|-0.00083|
|16.38542|-0.00083|
|16.41927|-0.00082|
|16.45313|-0.00082|
|16.48698|-0.00081|
|16.52083|-0.00081|
|16.55469|-0.00080|
|16.58854|-0.00079|
|16.62240|-0.00079|
|16.65625|-0.00078|
|16.69010|-0.00078|
|16.72396|-0.00077|
|16.75781|-0.00077|
|16.79167|-0.00076|
|16.82552|-0.00076|
|16.85938|-0.00075|
|16.89323|-0.00075|
|16.92708|-0.00074|
|16.96094|-0.00074|
|16.99479|-0.00073|
|17.02865|-0.00072|
|17.06250|-0.00072|
|17.09635|-0.00071|
|17.13021|-0.00071|
|17.16406|-0.00070|
|17.19792|-0.00070|
|17.23177|-0.00069|
|17.26563|-0.00069|
|17.29948|-0.00068|
|17.33333|-0.00068|
|17.36719|-0.00067|
|17.40104|-0.00067|
|17.43490|-0.00066|
|17.46875|-0.00066|
|17.50260|-0.00065|
|17.53646|-0.00065|
|17.57031|-0.00064|
|17.60417|-0.00064|
|17.63802|-0.00063|
|17.67188|-0.00063|
|17.70573|-0.00062|
|17.73958|-0.00062|
|17.77344|-0.00061|
|17.80729|-0.00061|
|17.84115|-0.00060|
|17.87500|-0.00060|
|17.90885|-0.00059|
|17.94271|-0.00059|
|17.97656|-0.00058|
|18.01042|-0.00058|
|18.04427|-0.00057|
|18.07813|-0.00057|
|18.11198|-0.00056|
|18.14583|-0.00056|
|18.17969|-0.00056|
|18.21354|-0.00055|
|18.24740|-0.00055|
|18.28125|-0.00054|
|18.31510|-0.00054|
|18.34896|-0.00053|
|18.38281|-0.00053|
|18.41667|-0.00052|
|18.45052|-0.00052|
|18.48438|-0.00051|
|18.51823|-0.00051|
|18.55208|-0.00050|
|18.58594|-0.00050|
|18.61979|-0.00050|
|18.65365|-0.00049|
|18.68750|-0.00049|
|18.72135|-0.00048|
|18.75521|-0.00048|
|18.78906|-0.00047|
|18.82292|-0.00047|
|18.85677|-0.00046|
|18.89063|-0.00046|
|18.92448|-0.00045|
|18.95833|-0.00045|
|18.99219|-0.00045|
|19.02604|-0.00044|
|19.05990|-0.00044|
|19.09375|-0.00043|
|19.12760|-0.00043|
|19.16146|-0.00042|
|19.19531|-0.00042|
|19.22917|-0.00042|
|19.26302|-0.00041|
|19.29687|-0.00041|
|19.33073|-0.00040|
|19.36458|-0.00040|
|19.39844|-0.00039|
|19.43229|-0.00039|
|19.50000|-0.00038|
|19.56771|-0.00037|
|19.63542|-0.00037|
|19.70312|-0.00036|
|19.77083|-0.00035|
|19.83854|-0.00034|
|19.90625|-0.00033|
|19.97396|-0.00032|
|20.04167|-0.00032|
|20.10938|-0.00031|
|20.17708|-0.00030|
|20.24479|-0.00029|
|20.31250|-0.00029|
|20.38021|-0.00028|
|20.44792|-0.00027|
|20.51563|-0.00026|
|20.58333|-0.00026|
|20.65104|-0.00025|
|20.71875|-0.00024|
|20.78646|-0.00023|
|20.85417|-0.00023|
|20.92188|-0.00022|
|20.98958|-0.00021|
|21.05729|-0.00020|
|21.12500|-0.00020|
|21.19271|-0.00019|
|21.26042|-0.00018|
|21.32813|-0.00018|
|21.39583|-0.00017|
|21.46354|-0.00016|
|21.53125|-0.00016|
|21.59896|-0.00015|
|21.66667|-0.00014|
|21.73438|-0.00013|
|21.80208|-0.00013|
|21.86979|-0.00012|
|21.93750|-0.00012|
|22.00521|-0.00011|
|22.07292|-0.00010|
|22.14063|-0.00010|
|22.20833|-0.00009|
|22.27604|-0.00008|
|22.34375|-0.00008|
|22.41146|-0.00007|
|22.47917|-0.00006|
|22.54688|-0.00006|
|22.61458|-0.00005|
|22.68229|-0.00005|
|22.75000|-0.00004|
|22.81771|-0.00003|
|22.88542|-0.00003|
|22.95313|-0.00002|
|23.02083|-0.00002|
|23.08854|-0.00001|
|23.15625|-0.00001|
|23.22396|-0.00000|
|23.29167|0.00001|
|23.35938|0.00001|
|23.42708|0.00002|
|23.49479|0.00002|
|23.56250|0.00003|
|23.63021|0.00003|
|23.76563|0.00004|
|23.90104|0.00005|
|24.03646|0.00006|
|24.17188|0.00007|
|24.30729|0.00008|
|24.44271|0.00009|
|24.57813|0.00010|
|24.71354|0.00011|
|24.84896|0.00012|
|24.98438|0.00013|
|25.11979|0.00014|
|25.25521|0.00015|
|25.39063|0.00016|
|25.52604|0.00017|
|25.66146|0.00017|
|25.79688|0.00018|
|25.93229|0.00019|
|26.06771|0.00020|
|26.20313|0.00020|
|26.33854|0.00021|
|26.47396|0.00022|
|26.60938|0.00023|
|26.74479|0.00023|
|26.88021|0.00024|
|27.01563|0.00025|
|27.15104|0.00025|
|27.28646|0.00026|
|27.42188|0.00027|
|27.55729|0.00027|
|27.69271|0.00028|
|27.82813|0.00029|
|27.96354|0.00029|
|28.09896|0.00030|
|28.23438|0.00030|
|28.36979|0.00031|
|28.50521|0.00031|
|28.64063|0.00032|
|28.77604|0.00032|
|28.91146|0.00033|
|29.04688|0.00033|
|29.18229|0.00034|
|29.31771|0.00034|
|29.45313|0.00035|
|29.58854|0.00035|
|29.72396|0.00036|
|29.85938|0.00036|
|29.99479|0.00036|
|30.13021|0.00037|
|30.26563|0.00037|
|30.40104|0.00037|
|30.53646|0.00038|
|30.67188|0.00038|
|30.80729|0.00039|
|30.94271|0.00039|
|31.07813|0.00039|
|31.21354|0.00039|
|31.34896|0.00040|
|31.48437|0.00040|
|31.61979|0.00040|
|31.75521|0.00041|
|31.89062|0.00041|
|32.02604|0.00041|
|32.16146|0.00041|
|32.29687|0.00041|
|32.43229|0.00042|
|32.56771|0.00042|
|32.70313|0.00042|
|32.83854|0.00042|
|32.97396|0.00042|
|33.10938|0.00043|
|33.24479|0.00043|
|33.38021|0.00043|
|33.51563|0.00043|
|33.65104|0.00043|
|33.78646|0.00043|
|33.92188|0.00043|
|34.05729|0.00044|
|34.19271|0.00044|
|34.32813|0.00044|
|34.46354|0.00044|
|34.59896|0.00044|
|34.73438|0.00044|
|34.86979|0.00044|
|35.00521|0.00044|
|35.14063|0.00044|
|35.27604|0.00044|
|35.41146|0.00044|
|35.54688|0.00044|
|35.68229|0.00044|
|35.81771|0.00044|
|35.95313|0.00044|
|36.08854|0.00044|
|36.22396|0.00044|
|36.35938|0.00044|
|36.49479|0.00044|
|36.63021|0.00044|
|36.76563|0.00044|
|36.90104|0.00044|
|37.03646|0.00044|
|37.17188|0.00044|
|37.30729|0.00044|
|37.44271|0.00044|
|37.57813|0.00044|
|37.71354|0.00044|
|37.84896|0.00044|
|37.98438|0.00044|
|38.11979|0.00044|
|38.25521|0.00044|
|38.39063|0.00043|
|38.52604|0.00043|
|38.66146|0.00043|
|38.79688|0.00043|
|38.93229|0.00043|
|39.06771|0.00043|
|39.20313|0.00043|
|39.33854|0.00043|
|39.47396|0.00043|
|39.60938|0.00042|
|39.74479|0.00042|
|39.88021|0.00042|
|40.01563|0.00042|
|40.15104|0.00042|
|40.28646|0.00042|
|40.42188|0.00042|
|40.55729|0.00041|
|40.69271|0.00041|
|40.82813|0.00041|
|40.96354|0.00041|
|41.09896|0.00041|
|41.23438|0.00041|
|41.36979|0.00040|
|41.50521|0.00040|
|41.64063|0.00040|
|41.77604|0.00040|
|41.91146|0.00040|
|42.04688|0.00039|
|42.18229|0.00039|
|42.31771|0.00039|
|42.45313|0.00039|
|42.58854|0.00039|
|42.72396|0.00038|
|42.85938|0.00038|
|42.99479|0.00038|
|43.13021|0.00038|
|43.26563|0.00038|
|43.40104|0.00037|
|43.53646|0.00037|
|43.67188|0.00037|
|43.80729|0.00037|
|43.94271|0.00036|
|44.07813|0.00036|
|44.21354|0.00036|
|44.34896|0.00036|
|44.48438|0.00035|
|44.61979|0.00035|
|44.75521|0.00035|
|44.89063|0.00035|
|45.02604|0.00035|
|45.16146|0.00034|
|45.29688|0.00034|
|45.43229|0.00034|
|45.56771|0.00034|
|45.70313|0.00033|
|45.83854|0.00033|
|45.97396|0.00033|
|46.10938|0.00033|
|46.24479|0.00032|
|46.38021|0.00032|
|46.51563|0.00032|
|46.65104|0.00031|
|46.78646|0.00031|
|46.92188|0.00031|
|47.05729|0.00031|
|47.19271|0.00030|
|47.32813|0.00030|
|47.46354|0.00030|
|47.59896|0.00030|
|47.73438|0.00029|
|47.86979|0.00029|
|48.00521|0.00029|
|48.14063|0.00029|
|48.27604|0.00028|
|48.41146|0.00028|
|48.54688|0.00028|
|48.68229|0.00028|
|48.81771|0.00027|
|48.95313|0.00027|
|49.08854|0.00027|
|49.22396|0.00026|
|49.35938|0.00026|
|49.49479|0.00026|
|49.63021|0.00026|
|49.76563|0.00025|
|49.90104|0.00025|
|50.03646|0.00025|
|50.17188|0.00025|
|50.30729|0.00024|
|50.44271|0.00024|
|50.57813|0.00024|
|50.71354|0.00024|
|50.84896|0.00023|
|50.98438|0.00023|
|51.11979|0.00023|
|51.25521|0.00022|
|51.39063|0.00022|
|51.52604|0.00022|
|51.66146|0.00022|
|51.79688|0.00021|
|51.93229|0.00021|
|52.06771|0.00021|
|52.20313|0.00021|
|52.33854|0.00020|
|52.47396|0.00020|
|52.60938|0.00020|
|52.74479|0.00020|
|52.88021|0.00019|
|53.01563|0.00019|
|53.15104|0.00019|
|53.28646|0.00018|
|53.42188|0.00018|
|53.55729|0.00018|
|53.69271|0.00018|
|53.82813|0.00017|
|53.96354|0.00017|
|54.09896|0.00017|
|54.23438|0.00017|
|54.36979|0.00016|
|54.50521|0.00016|
|54.64063|0.00016|
|54.77604|0.00016|
|54.91146|0.00015|
|55.04688|0.00015|
|55.18229|0.00015|
|55.31771|0.00015|
|55.45313|0.00014|
|55.58854|0.00014|
|55.72396|0.00014|
|55.85938|0.00014|
|55.99479|0.00014|
|56.13021|0.00013|
|56.26563|0.00013|
|56.40104|0.00013|
|56.53646|0.00013|
|56.67188|0.00012|
|56.80729|0.00012|
|56.94271|0.00012|
|57.07813|0.00012|
|57.21354|0.00011|
|57.34896|0.00011|
|57.48438|0.00011|
|57.61979|0.00011|
|57.75521|0.00011|
|57.89063|0.00010|
|58.02604|0.00010|
|58.16146|0.00010|
|58.29688|0.00010|
|58.43229|0.00009|
|58.56771|0.00009|
|58.83854|0.00009|
|59.10938|0.00008|
|59.38021|0.00008|
|59.65104|0.00008|
|59.92188|0.00007|
|60.19271|0.00007|
|60.46354|0.00006|
|60.73438|0.00006|
|61.00521|0.00006|
|61.27604|0.00005|
|61.54688|0.00005|
|62.08854|0.00004|
|62.63021|0.00003|
|63.17188|0.00003|
|64.25521|0.00001|
|65.33854|0.00000|
|66.42188|-0.00001|
|67.50521|-0.00002|
|68.58854|-0.00003|
|69.67188|-0.00004|
|70.75521|-0.00004|
|71.83854|-0.00005|
|72.92188|-0.00005|
|74.00521|-0.00006|
|75.08854|-0.00006|
|76.17188|-0.00007|
|77.25521|-0.00007|
|78.33854|-0.00007|
|79.42188|-0.00007|
|80.50521|-0.00007|
|81.58854|-0.00007|
|82.67188|-0.00007|
|83.75521|-0.00007|
|84.83854|-0.00007|
|85.92188|-0.00007|
|87.00521|-0.00007|
|88.08854|-0.00007|
|89.17188|-0.00006|
|90.25521|-0.00006|
|91.33854|-0.00006|
|92.42188|-0.00006|
|93.50521|-0.00005|
|94.58854|-0.00005|
|95.67188|-0.00005|
|96.75521|-0.00005|
|97.83854|-0.00004|
|98.92188|-0.00004|
|100.00521|-0.00004|
|101.08854|-0.00004|
|102.17188|-0.00003|
|103.25521|-0.00003|
|104.33854|-0.00003|
|105.42188|-0.00002|
|106.50521|-0.00002|
|107.58854|-0.00002|
|109.75521|-0.00002|
|114.08854|-0.00001|
|118.42188|-0.00000|
|122.75521|0.00000|
|127.08854|0.00000|
|135.75521|0.00001|
|144.42188|0.00001|
|153.08854|0.00000|
|161.75521|0.00000|
|170.42188|-0.00000|
|179.08854|-0.00000|
|196.42188|-0.00000|
|213.75521|-0.00000|
|231.08854|0.00000|
|248.42188|0.00000|
|265.75521|0.00000|
|283.08854|-0.00000|
|317.75521|-0.00000|
