|Tau|fi|
|2.91146|-0.00579|
|2.94531|-0.00577|
|2.97917|-0.00575|
|3.01302|-0.00573|
|3.04688|-0.00571|
|3.08073|-0.00569|
|3.11458|-0.00568|
|3.14844|-0.00566|
|3.18229|-0.00564|
|3.21615|-0.00562|
|3.25000|-0.00560|
|3.28385|-0.00558|
|3.31771|-0.00556|
|3.35156|-0.00554|
|3.38542|-0.00552|
|3.41927|-0.00550|
|3.45313|-0.00549|
|3.48698|-0.00547|
|3.52083|-0.00545|
|3.55469|-0.00543|
|3.58854|-0.00541|
|3.62240|-0.00539|
|3.65625|-0.00537|
|3.69010|-0.00535|
|3.72396|-0.00533|
|3.75781|-0.00531|
|3.79167|-0.00529|
|3.82552|-0.00528|
|3.85938|-0.00526|
|3.89323|-0.00524|
|3.92708|-0.00522|
|3.96094|-0.00520|
|3.99479|-0.00518|
|4.02865|-0.00516|
|4.06250|-0.00514|
|4.09635|-0.00512|
|4.13021|-0.00510|
|4.16406|-0.00508|
|4.19792|-0.00506|
|4.23177|-0.00505|
|4.26563|-0.00503|
|4.29948|-0.00501|
|4.33333|-0.00499|
|4.36719|-0.00497|
|4.40104|-0.00495|
|4.43490|-0.00493|
|4.46875|-0.00491|
|4.50260|-0.00489|
|4.53646|-0.00487|
|4.57031|-0.00485|
|4.60417|-0.00483|
|4.63802|-0.00482|
|4.67188|-0.00480|
|4.70573|-0.00478|
|4.73958|-0.00476|
|4.77344|-0.00474|
|4.80729|-0.00472|
|4.84115|-0.00470|
|4.87500|-0.00468|
|4.90885|-0.00466|
|4.94271|-0.00464|
|4.97656|-0.00462|
|5.01042|-0.00461|
|5.04427|-0.00459|
|5.07812|-0.00457|
|5.11198|-0.00455|
|5.14583|-0.00453|
|5.17969|-0.00451|
|5.21354|-0.00449|
|5.24740|-0.00447|
|5.28125|-0.00445|
|5.31510|-0.00443|
|5.34896|-0.00442|
|5.38281|-0.00440|
|5.41667|-0.00438|
|5.45052|-0.00436|
|5.48437|-0.00434|
|5.51823|-0.00432|
|5.55208|-0.00430|
|5.58594|-0.00428|
|5.61979|-0.00426|
|5.65365|-0.00425|
|5.68750|-0.00423|
|5.72135|-0.00421|
|5.75521|-0.00419|
|5.78906|-0.00417|
|5.82292|-0.00415|
|5.85677|-0.00413|
|5.89062|-0.00411|
|5.92448|-0.00410|
|5.95833|-0.00408|
|5.99219|-0.00406|
|6.02604|-0.00404|
|6.05990|-0.00402|
|6.09375|-0.00400|
|6.12760|-0.00398|
|6.16146|-0.00396|
|6.19531|-0.00395|
|6.22917|-0.00393|
|6.26302|-0.00391|
|6.29687|-0.00389|
|6.33073|-0.00387|
|6.36458|-0.00385|
|6.39844|-0.00383|
|6.43229|-0.00382|
|6.46615|-0.00380|
|6.50000|-0.00378|
|6.53385|-0.00376|
|6.56771|-0.00374|
|6.60156|-0.00372|
|6.63542|-0.00371|
|6.66927|-0.00369|
|6.70312|-0.00367|
|6.73698|-0.00365|
|6.77083|-0.00363|
|6.80469|-0.00361|
|6.83854|-0.00360|
|6.87240|-0.00358|
|6.90625|-0.00356|
|6.94010|-0.00354|
|6.97396|-0.00352|
|7.00781|-0.00351|
|7.04167|-0.00349|
|7.07552|-0.00347|
|7.10937|-0.00345|
|7.14323|-0.00343|
|7.17708|-0.00342|
|7.21094|-0.00340|
|7.24479|-0.00338|
|7.27865|-0.00336|
|7.31250|-0.00334|
|7.34635|-0.00333|
|7.38021|-0.00331|
|7.41406|-0.00329|
|7.44792|-0.00327|
|7.48177|-0.00326|
|7.51562|-0.00324|
|7.54948|-0.00322|
|7.58333|-0.00320|
|7.61719|-0.00319|
|7.65104|-0.00317|
|7.68490|-0.00315|
|7.71875|-0.00313|
|7.75260|-0.00311|
|7.78646|-0.00310|
|7.82031|-0.00308|
|7.85417|-0.00306|
|7.88802|-0.00305|
|7.92187|-0.00303|
|7.95573|-0.00301|
|7.98958|-0.00299|
|8.02344|-0.00298|
|8.05729|-0.00296|
|8.09115|-0.00294|
|8.12500|-0.00292|
|8.15885|-0.00291|
|8.19271|-0.00289|
|8.22656|-0.00287|
|8.26042|-0.00286|
|8.29427|-0.00284|
|8.32812|-0.00282|
|8.36198|-0.00281|
|8.39583|-0.00279|
|8.42969|-0.00277|
|8.46354|-0.00275|
|8.49740|-0.00274|
|8.53125|-0.00272|
|8.56510|-0.00270|
|8.59896|-0.00269|
|8.63281|-0.00267|
|8.66667|-0.00265|
|8.70052|-0.00264|
|8.73437|-0.00262|
|8.76823|-0.00260|
|8.80208|-0.00259|
|8.83594|-0.00257|
|8.86979|-0.00256|
|8.90365|-0.00254|
|8.93750|-0.00252|
|8.97135|-0.00251|
|9.00521|-0.00249|
|9.03906|-0.00247|
|9.07292|-0.00246|
|9.10677|-0.00244|
|9.14062|-0.00242|
|9.17448|-0.00241|
|9.20833|-0.00239|
|9.24219|-0.00238|
|9.27604|-0.00236|
|9.30990|-0.00234|
|9.34375|-0.00233|
|9.37760|-0.00231|
|9.41146|-0.00230|
|9.44531|-0.00228|
|9.47917|-0.00227|
|9.51302|-0.00225|
|9.54687|-0.00223|
|9.58073|-0.00222|
|9.61458|-0.00220|
|9.64844|-0.00219|
|9.68229|-0.00217|
|9.71615|-0.00216|
|9.75000|-0.00214|
|9.78385|-0.00212|
|9.81771|-0.00211|
|9.85156|-0.00209|
|9.88542|-0.00208|
|9.91927|-0.00206|
|9.95313|-0.00205|
|9.98698|-0.00203|
|10.02083|-0.00202|
|10.05469|-0.00200|
|10.08854|-0.00199|
|10.12240|-0.00197|
|10.15625|-0.00196|
|10.19010|-0.00194|
|10.22396|-0.00193|
|10.25781|-0.00191|
|10.29167|-0.00190|
|10.32552|-0.00188|
|10.35938|-0.00187|
|10.39323|-0.00185|
|10.42708|-0.00184|
|10.46094|-0.00182|
|10.49479|-0.00181|
|10.52865|-0.00179|
|10.56250|-0.00178|
|10.59635|-0.00176|
|10.63021|-0.00175|
|10.66406|-0.00174|
|10.69792|-0.00172|
|10.73177|-0.00171|
|10.76563|-0.00169|
|10.79948|-0.00168|
|10.83333|-0.00166|
|10.86719|-0.00165|
|10.90104|-0.00164|
|10.93490|-0.00162|
|10.96875|-0.00161|
|11.00260|-0.00159|
|11.03646|-0.00158|
|11.07031|-0.00157|
|11.10417|-0.00155|
|11.13802|-0.00154|
|11.17188|-0.00152|
|11.20573|-0.00151|
|11.23958|-0.00150|
|11.27344|-0.00148|
|11.30729|-0.00147|
|11.34115|-0.00146|
|11.37500|-0.00144|
|11.40885|-0.00143|
|11.44271|-0.00141|
|11.47656|-0.00140|
|11.51042|-0.00139|
|11.54427|-0.00137|
|11.57813|-0.00136|
|11.61198|-0.00135|
|11.64583|-0.00133|
|11.67969|-0.00132|
|11.71354|-0.00131|
|11.74740|-0.00130|
|11.78125|-0.00128|
|11.81510|-0.00127|
|11.84896|-0.00126|
|11.88281|-0.00124|
|11.91667|-0.00123|
|11.95052|-0.00122|
|11.98438|-0.00120|
|12.01823|-0.00119|
|12.05208|-0.00118|
|12.08594|-0.00117|
|12.11979|-0.00115|
|12.15365|-0.00114|
|12.18750|-0.00113|
|12.22135|-0.00112|
|12.25521|-0.00110|
|12.28906|-0.00109|
|12.32292|-0.00108|
|12.35677|-0.00107|
|12.39063|-0.00105|
|12.42448|-0.00104|
|12.45833|-0.00103|
|12.49219|-0.00102|
|12.52604|-0.00100|
|12.55990|-0.00099|
|12.59375|-0.00098|
|12.62760|-0.00097|
|12.66146|-0.00096|
|12.69531|-0.00094|
|12.72917|-0.00093|
|12.76302|-0.00092|
|12.79688|-0.00091|
|12.83073|-0.00090|
|12.86458|-0.00089|
|12.89844|-0.00087|
|12.93229|-0.00086|
|12.96615|-0.00085|
|13.00000|-0.00084|
|13.03385|-0.00083|
|13.06771|-0.00082|
|13.10156|-0.00081|
|13.13542|-0.00079|
|13.16927|-0.00078|
|13.20313|-0.00077|
|13.23698|-0.00076|
|13.27083|-0.00075|
|13.30469|-0.00074|
|13.33854|-0.00073|
|13.37240|-0.00072|
|13.40625|-0.00070|
|13.44010|-0.00069|
|13.47396|-0.00068|
|13.50781|-0.00067|
|13.54167|-0.00066|
|13.57552|-0.00065|
|13.60938|-0.00064|
|13.64323|-0.00063|
|13.67708|-0.00062|
|13.71094|-0.00061|
|13.74479|-0.00060|
|13.77865|-0.00059|
|13.81250|-0.00058|
|13.84635|-0.00056|
|13.88021|-0.00055|
|13.91406|-0.00054|
|13.94792|-0.00053|
|13.98177|-0.00052|
|14.01563|-0.00051|
|14.04948|-0.00050|
|14.08333|-0.00049|
|14.11719|-0.00048|
|14.15104|-0.00047|
|14.18490|-0.00046|
|14.21875|-0.00045|
|14.25260|-0.00044|
|14.28646|-0.00043|
|14.32031|-0.00042|
|14.35417|-0.00041|
|14.38802|-0.00040|
|14.42188|-0.00039|
|14.45573|-0.00038|
|14.48958|-0.00037|
|14.52344|-0.00036|
|14.55729|-0.00036|
|14.59115|-0.00035|
|14.62500|-0.00034|
|14.65885|-0.00033|
|14.69271|-0.00032|
|14.72656|-0.00031|
|14.76042|-0.00030|
|14.79427|-0.00029|
|14.82813|-0.00028|
|14.86198|-0.00027|
|14.89583|-0.00026|
|14.92969|-0.00025|
|14.96354|-0.00024|
|14.99740|-0.00023|
|15.03125|-0.00023|
|15.06510|-0.00022|
|15.09896|-0.00021|
|15.13281|-0.00020|
|15.16667|-0.00019|
|15.20052|-0.00018|
|15.23438|-0.00017|
|15.26823|-0.00016|
|15.30208|-0.00016|
|15.33594|-0.00015|
|15.36979|-0.00014|
|15.40365|-0.00013|
|15.43750|-0.00012|
|15.47135|-0.00011|
|15.50521|-0.00010|
|15.53906|-0.00010|
|15.57292|-0.00009|
|15.60677|-0.00008|
|15.64063|-0.00007|
|15.67448|-0.00006|
|15.70833|-0.00006|
|15.74219|-0.00005|
|15.77604|-0.00004|
|15.80990|-0.00003|
|15.84375|-0.00002|
|15.87760|-0.00002|
|15.91146|-0.00001|
|15.94531|0.00000|
|15.97917|0.00001|
|16.01302|0.00002|
|16.04688|0.00002|
|16.08073|0.00003|
|16.11458|0.00004|
|16.14844|0.00005|
|16.18229|0.00005|
|16.21615|0.00006|
|16.25000|0.00007|
|16.28385|0.00008|
|16.31771|0.00008|
|16.35156|0.00009|
|16.38542|0.00010|
|16.41927|0.00011|
|16.45313|0.00011|
|16.48698|0.00012|
|16.52083|0.00013|
|16.55469|0.00013|
|16.58854|0.00014|
|16.62240|0.00015|
|16.65625|0.00016|
|16.69010|0.00016|
|16.72396|0.00017|
|16.75781|0.00018|
|16.79167|0.00018|
|16.82552|0.00019|
|16.85938|0.00020|
|16.89323|0.00020|
|16.92708|0.00021|
|16.96094|0.00022|
|16.99479|0.00022|
|17.02865|0.00023|
|17.06250|0.00024|
|17.09635|0.00024|
|17.13021|0.00025|
|17.16406|0.00025|
|17.19792|0.00026|
|17.23177|0.00027|
|17.26563|0.00027|
|17.29948|0.00028|
|17.33333|0.00029|
|17.36719|0.00029|
|17.40104|0.00030|
|17.43490|0.00030|
|17.46875|0.00031|
|17.50260|0.00032|
|17.53646|0.00032|
|17.57031|0.00033|
|17.60417|0.00033|
|17.63802|0.00034|
|17.67188|0.00035|
|17.70573|0.00035|
|17.73958|0.00036|
|17.77344|0.00036|
|17.80729|0.00037|
|17.84115|0.00037|
|17.87500|0.00038|
|17.90885|0.00039|
|17.94271|0.00039|
|17.97656|0.00040|
|18.01042|0.00040|
|18.04427|0.00041|
|18.07813|0.00041|
|18.11198|0.00042|
|18.14583|0.00042|
|18.17969|0.00043|
|18.21354|0.00043|
|18.24740|0.00044|
|18.28125|0.00044|
|18.31510|0.00045|
|18.34896|0.00045|
|18.38281|0.00046|
|18.41667|0.00046|
|18.45052|0.00047|
|18.48438|0.00047|
|18.51823|0.00048|
|18.55208|0.00048|
|18.58594|0.00049|
|18.61979|0.00049|
|18.65365|0.00050|
|18.68750|0.00050|
|18.72135|0.00051|
|18.75521|0.00051|
|18.78906|0.00052|
|18.82292|0.00052|
|18.85677|0.00053|
|18.89063|0.00053|
|18.92448|0.00053|
|18.95833|0.00054|
|18.99219|0.00054|
|19.02604|0.00055|
|19.05990|0.00055|
|19.09375|0.00056|
|19.12760|0.00056|
|19.16146|0.00057|
|19.19531|0.00057|
|19.22917|0.00057|
|19.26302|0.00058|
|19.29687|0.00058|
|19.33073|0.00059|
|19.36458|0.00059|
|19.39844|0.00059|
|19.43229|0.00060|
|19.46615|0.00060|
|19.50000|0.00061|
|19.53385|0.00061|
|19.56771|0.00061|
|19.60156|0.00062|
|19.63542|0.00062|
|19.66927|0.00062|
|19.70312|0.00063|
|19.73698|0.00063|
|19.77083|0.00064|
|19.80469|0.00064|
|19.83854|0.00064|
|19.87240|0.00065|
|19.90625|0.00065|
|19.94010|0.00065|
|19.97396|0.00066|
|20.00781|0.00066|
|20.04167|0.00066|
|20.07552|0.00067|
|20.10937|0.00067|
|20.14323|0.00067|
|20.17708|0.00068|
|20.21094|0.00068|
|20.24479|0.00068|
|20.27865|0.00069|
|20.31250|0.00069|
|20.34635|0.00069|
|20.38021|0.00069|
|20.41406|0.00070|
|20.44792|0.00070|
|20.48177|0.00070|
|20.51562|0.00071|
|20.54948|0.00071|
|20.58333|0.00071|
|20.61719|0.00072|
|20.65104|0.00072|
|20.68490|0.00072|
|20.71875|0.00072|
|20.75260|0.00073|
|20.78646|0.00073|
|20.82031|0.00073|
|20.85417|0.00073|
|20.88802|0.00074|
|20.92187|0.00074|
|20.95573|0.00074|
|20.98958|0.00074|
|21.02344|0.00075|
|21.05729|0.00075|
|21.09115|0.00075|
|21.12500|0.00075|
|21.15885|0.00076|
|21.19271|0.00076|
|21.22656|0.00076|
|21.26042|0.00076|
|21.29427|0.00077|
|21.32812|0.00077|
|21.36198|0.00077|
|21.39583|0.00077|
|21.42969|0.00077|
|21.46354|0.00078|
|21.49740|0.00078|
|21.53125|0.00078|
|21.56510|0.00078|
|21.59896|0.00078|
|21.63281|0.00079|
|21.66667|0.00079|
|21.70052|0.00079|
|21.73437|0.00079|
|21.76823|0.00079|
|21.80208|0.00080|
|21.83594|0.00080|
|21.86979|0.00080|
|21.90365|0.00080|
|21.93750|0.00080|
|21.97135|0.00080|
|22.00521|0.00081|
|22.03906|0.00081|
|22.07292|0.00081|
|22.10677|0.00081|
|22.14062|0.00081|
|22.17448|0.00081|
|22.20833|0.00082|
|22.24219|0.00082|
|22.27604|0.00082|
|22.30990|0.00082|
|22.34375|0.00082|
|22.37760|0.00082|
|22.41146|0.00082|
|22.44531|0.00083|
|22.47917|0.00083|
|22.51302|0.00083|
|22.54687|0.00083|
|22.58073|0.00083|
|22.61458|0.00083|
|22.64844|0.00083|
|22.68229|0.00083|
|22.71615|0.00083|
|22.75000|0.00084|
|22.78385|0.00084|
|22.81771|0.00084|
|22.85156|0.00084|
|22.88542|0.00084|
|22.91927|0.00084|
|22.95312|0.00084|
|22.98698|0.00084|
|23.02083|0.00084|
|23.05469|0.00084|
|23.08854|0.00085|
|23.12240|0.00085|
|23.15625|0.00085|
|23.19010|0.00085|
|23.22396|0.00085|
|23.25781|0.00085|
|23.29167|0.00085|
|23.32552|0.00085|
|23.35937|0.00085|
|23.39323|0.00085|
|23.42708|0.00085|
|23.46094|0.00085|
|23.49479|0.00085|
|23.52865|0.00085|
|23.56250|0.00086|
|23.59635|0.00086|
|23.63021|0.00086|
|23.66406|0.00086|
|23.69792|0.00086|
|23.73177|0.00086|
|23.76562|0.00086|
|23.79948|0.00086|
|23.83333|0.00086|
|23.86719|0.00086|
|23.90104|0.00086|
|23.93490|0.00086|
|23.96875|0.00086|
|24.00260|0.00086|
|24.03646|0.00086|
|24.07031|0.00086|
|24.10417|0.00086|
|24.13802|0.00086|
|24.17187|0.00086|
|24.20573|0.00086|
|24.23958|0.00086|
|24.27344|0.00086|
|24.30729|0.00086|
|24.34115|0.00086|
|24.37500|0.00086|
|24.40885|0.00086|
|24.44271|0.00086|
|24.47656|0.00086|
|24.51042|0.00086|
|24.54427|0.00086|
|24.57812|0.00086|
|24.61198|0.00086|
|24.64583|0.00086|
|24.67969|0.00086|
|24.71354|0.00086|
|24.74740|0.00086|
|24.78125|0.00086|
|24.81510|0.00086|
|24.84896|0.00086|
|24.88281|0.00086|
|24.91667|0.00086|
|24.95052|0.00086|
|24.98437|0.00086|
|25.01823|0.00086|
|25.05208|0.00086|
|25.08594|0.00086|
|25.11979|0.00086|
|25.15365|0.00086|
|25.18750|0.00086|
|25.22135|0.00086|
|25.25521|0.00086|
|25.28906|0.00086|
|25.32292|0.00086|
|25.35677|0.00086|
|25.39062|0.00086|
|25.42448|0.00086|
|25.45833|0.00085|
|25.49219|0.00085|
|25.52604|0.00085|
|25.55990|0.00085|
|25.59375|0.00085|
|25.62760|0.00085|
|25.66146|0.00085|
|25.69531|0.00085|
|25.72917|0.00085|
|25.76302|0.00085|
|25.79687|0.00085|
|25.83073|0.00085|
|25.86458|0.00085|
|25.89844|0.00085|
|25.93229|0.00085|
|25.96615|0.00084|
|26.00000|0.00084|
|26.03385|0.00084|
|26.06771|0.00084|
|26.10156|0.00084|
|26.13542|0.00084|
|26.16927|0.00084|
|26.20312|0.00084|
|26.23698|0.00084|
|26.27083|0.00084|
|26.30469|0.00084|
|26.33854|0.00084|
|26.37240|0.00083|
|26.40625|0.00083|
|26.44010|0.00083|
|26.47396|0.00083|
|26.50781|0.00083|
|26.54167|0.00083|
|26.57552|0.00083|
|26.60937|0.00083|
|26.64323|0.00083|
|26.67708|0.00083|
|26.71094|0.00082|
|26.74479|0.00082|
|26.77865|0.00082|
|26.81250|0.00082|
|26.84635|0.00082|
|26.88021|0.00082|
|26.91406|0.00082|
|26.94792|0.00082|
|26.98177|0.00082|
|27.01562|0.00081|
|27.04948|0.00081|
|27.08333|0.00081|
|27.11719|0.00081|
|27.15104|0.00081|
|27.18490|0.00081|
|27.21875|0.00081|
|27.25260|0.00081|
|27.28646|0.00080|
|27.32031|0.00080|
|27.35417|0.00080|
|27.38802|0.00080|
|27.42187|0.00080|
|27.45573|0.00080|
|27.48958|0.00080|
|27.52344|0.00080|
|27.55729|0.00079|
|27.59115|0.00079|
|27.62500|0.00079|
|27.65885|0.00079|
|27.69271|0.00079|
|27.72656|0.00079|
|27.76042|0.00079|
|27.79427|0.00078|
|27.82812|0.00078|
|27.86198|0.00078|
|27.89583|0.00078|
|27.92969|0.00078|
|27.96354|0.00078|
|27.99740|0.00078|
|28.03125|0.00077|
|28.06510|0.00077|
|28.09896|0.00077|
|28.13281|0.00077|
|28.16667|0.00077|
|28.20052|0.00077|
|28.23437|0.00076|
|28.26823|0.00076|
|28.30208|0.00076|
|28.33594|0.00076|
|28.36979|0.00076|
|28.40365|0.00076|
|28.43750|0.00076|
|28.47135|0.00075|
|28.50521|0.00075|
|28.53906|0.00075|
|28.57292|0.00075|
|28.60677|0.00075|
|28.64062|0.00075|
|28.67448|0.00074|
|28.70833|0.00074|
|28.74219|0.00074|
|28.77604|0.00074|
|28.80990|0.00074|
|28.84375|0.00074|
|28.87760|0.00073|
|28.91146|0.00073|
|28.94531|0.00073|
|28.97917|0.00073|
|29.01302|0.00073|
|29.04687|0.00072|
|29.08073|0.00072|
|29.11458|0.00072|
|29.14844|0.00072|
|29.18229|0.00072|
|29.21615|0.00072|
|29.25000|0.00071|
|29.28385|0.00071|
|29.31771|0.00071|
|29.35156|0.00071|
|29.38542|0.00071|
|29.41927|0.00071|
|29.45312|0.00070|
|29.48698|0.00070|
|29.52083|0.00070|
|29.55469|0.00070|
|29.58854|0.00070|
|29.62240|0.00069|
|29.65625|0.00069|
|29.69010|0.00069|
|29.72396|0.00069|
|29.75781|0.00069|
|29.79167|0.00068|
|29.82552|0.00068|
|29.85937|0.00068|
|29.89323|0.00068|
|29.92708|0.00068|
|29.96094|0.00067|
|29.99479|0.00067|
|30.02865|0.00067|
|30.06250|0.00067|
|30.09635|0.00067|
|30.13021|0.00067|
|30.16406|0.00066|
|30.19792|0.00066|
|30.23177|0.00066|
|30.26562|0.00066|
|30.29948|0.00066|
|30.33333|0.00065|
|30.36719|0.00065|
|30.40104|0.00065|
|30.43490|0.00065|
|30.46875|0.00065|
|30.50260|0.00064|
|30.53646|0.00064|
|30.57031|0.00064|
|30.60417|0.00064|
|30.63802|0.00064|
|30.67187|0.00063|
|30.70573|0.00063|
|30.73958|0.00063|
|30.77344|0.00063|
|30.80729|0.00062|
|30.84115|0.00062|
|30.87500|0.00062|
|30.90885|0.00062|
|30.94271|0.00062|
|30.97656|0.00061|
|31.01042|0.00061|
|31.04427|0.00061|
|31.07812|0.00061|
|31.11198|0.00061|
|31.14583|0.00060|
|31.17969|0.00060|
|31.21354|0.00060|
|31.24740|0.00060|
|31.28125|0.00060|
|31.31510|0.00059|
|31.34896|0.00059|
|31.38281|0.00059|
|31.41667|0.00059|
|31.45052|0.00059|
|31.48437|0.00058|
|31.51823|0.00058|
|31.55208|0.00058|
|31.58594|0.00058|
|31.61979|0.00057|
|31.65365|0.00057|
|31.68750|0.00057|
|31.72135|0.00057|
|31.75521|0.00057|
|31.78906|0.00056|
|31.82292|0.00056|
|31.85677|0.00056|
|31.89062|0.00056|
|31.92448|0.00056|
|31.95833|0.00055|
|31.99219|0.00055|
|32.02604|0.00055|
|32.05990|0.00055|
|32.09375|0.00054|
|32.12760|0.00054|
|32.16146|0.00054|
|32.19531|0.00054|
|32.22917|0.00054|
|32.26302|0.00053|
|32.29687|0.00053|
|32.33073|0.00053|
|32.36458|0.00053|
|32.39844|0.00052|
|32.43229|0.00052|
|32.46615|0.00052|
|32.50000|0.00052|
|32.53385|0.00052|
|32.56771|0.00051|
|32.60156|0.00051|
|32.63542|0.00051|
|32.66927|0.00051|
|32.70312|0.00051|
|32.73698|0.00050|
|32.77083|0.00050|
|32.80469|0.00050|
|32.83854|0.00050|
|32.87240|0.00049|
|32.90625|0.00049|
|32.94010|0.00049|
|32.97396|0.00049|
|33.00781|0.00049|
|33.04167|0.00048|
|33.07552|0.00048|
|33.10937|0.00048|
|33.14323|0.00048|
|33.17708|0.00047|
|33.21094|0.00047|
|33.24479|0.00047|
|33.27865|0.00047|
|33.31250|0.00047|
|33.34635|0.00046|
|33.38021|0.00046|
|33.41406|0.00046|
|33.44792|0.00046|
|33.48177|0.00046|
|33.51562|0.00045|
|33.54948|0.00045|
|33.58333|0.00045|
|33.61719|0.00045|
|33.65104|0.00044|
|33.68490|0.00044|
|33.71875|0.00044|
|33.75260|0.00044|
|33.78646|0.00044|
|33.82031|0.00043|
|33.85417|0.00043|
|33.88802|0.00043|
|33.92187|0.00043|
|33.95573|0.00042|
|33.98958|0.00042|
|34.02344|0.00042|
|34.05729|0.00042|
|34.09115|0.00042|
|34.12500|0.00041|
|34.15885|0.00041|
|34.19271|0.00041|
|34.22656|0.00041|
|34.26042|0.00040|
|34.29427|0.00040|
|34.32812|0.00040|
|34.36198|0.00040|
|34.39583|0.00040|
|34.42969|0.00039|
|34.46354|0.00039|
|34.49740|0.00039|
|34.53125|0.00039|
|34.56510|0.00039|
|34.59896|0.00038|
|34.63281|0.00038|
|34.66667|0.00038|
|34.70052|0.00038|
|34.73437|0.00037|
|34.76823|0.00037|
|34.80208|0.00037|
|34.83594|0.00037|
|34.86979|0.00037|
|34.90365|0.00036|
|34.93750|0.00036|
|34.97135|0.00036|
|35.00521|0.00036|
|35.07292|0.00035|
|35.14062|0.00035|
|35.20833|0.00034|
|35.27604|0.00034|
|35.34375|0.00034|
|35.41146|0.00033|
|35.47917|0.00033|
|35.54687|0.00032|
|35.61458|0.00032|
|35.68229|0.00032|
|35.75000|0.00031|
|35.81771|0.00031|
|35.88542|0.00030|
|35.95312|0.00030|
|36.02083|0.00029|
|36.08854|0.00029|
|36.15625|0.00029|
|36.22396|0.00028|
|36.29167|0.00028|
|36.35937|0.00027|
|36.42708|0.00027|
|36.49479|0.00027|
|36.56250|0.00026|
|36.63021|0.00026|
|36.69792|0.00025|
|36.76562|0.00025|
|36.83333|0.00025|
|36.90104|0.00024|
|36.96875|0.00024|
|37.03646|0.00023|
|37.10417|0.00023|
|37.17187|0.00023|
|37.23958|0.00022|
|37.30729|0.00022|
|37.37500|0.00022|
|37.44271|0.00021|
|37.51042|0.00021|
|37.57812|0.00020|
|37.64583|0.00020|
|37.71354|0.00020|
|37.78125|0.00019|
|37.91667|0.00019|
|38.05208|0.00018|
|38.18750|0.00017|
|38.32292|0.00016|
|38.45833|0.00016|
|38.59375|0.00015|
|38.72917|0.00014|
|38.86458|0.00014|
|39.00000|0.00013|
|39.13542|0.00012|
|39.27083|0.00011|
|39.40625|0.00011|
|39.54167|0.00010|
|39.67708|0.00010|
|39.81250|0.00009|
|39.94792|0.00008|
|40.08333|0.00008|
|40.21875|0.00007|
|40.35417|0.00006|
|40.48958|0.00006|
|40.62500|0.00005|
|40.76042|0.00005|
|40.89583|0.00004|
|41.03125|0.00004|
|41.16667|0.00003|
|41.30208|0.00002|
|41.57292|0.00001|
|41.84375|0.00000|
|42.11458|-0.00001|
|42.38542|-0.00002|
|42.65625|-0.00003|
|42.92708|-0.00003|
|43.19792|-0.00004|
|43.46875|-0.00005|
|43.73958|-0.00006|
|44.01042|-0.00007|
|44.28125|-0.00007|
|44.55208|-0.00008|
|44.82292|-0.00009|
|45.09375|-0.00009|
|45.36458|-0.00010|
|45.63542|-0.00011|
|45.90625|-0.00011|
|46.17708|-0.00012|
|46.44792|-0.00012|
|46.71875|-0.00013|
|46.98958|-0.00013|
|47.26042|-0.00013|
|47.53125|-0.00014|
