|Tau|fi|
|12.35677|-0.00173|
|12.39063|-0.00172|
|12.42448|-0.00171|
|12.45833|-0.00170|
|12.49219|-0.00169|
|12.52604|-0.00168|
|12.55990|-0.00168|
|12.59375|-0.00167|
|12.62760|-0.00166|
|12.66146|-0.00165|
|12.69531|-0.00164|
|12.72917|-0.00163|
|12.76302|-0.00162|
|12.79688|-0.00161|
|12.83073|-0.00161|
|12.86458|-0.00160|
|12.89844|-0.00159|
|12.93229|-0.00158|
|12.96615|-0.00157|
|13.00000|-0.00156|
|13.03385|-0.00155|
|13.06771|-0.00154|
|13.10156|-0.00154|
|13.13542|-0.00153|
|13.16927|-0.00152|
|13.20313|-0.00151|
|13.23698|-0.00150|
|13.27083|-0.00149|
|13.30469|-0.00149|
|13.33854|-0.00148|
|13.37240|-0.00147|
|13.40625|-0.00146|
|13.44010|-0.00145|
|13.47396|-0.00144|
|13.50781|-0.00143|
|13.54167|-0.00143|
|13.57552|-0.00142|
|13.60938|-0.00141|
|13.64323|-0.00140|
|13.67708|-0.00139|
|13.71094|-0.00138|
|13.74479|-0.00138|
|13.77865|-0.00137|
|13.81250|-0.00136|
|13.84635|-0.00135|
|13.88021|-0.00134|
|13.91406|-0.00134|
|13.94792|-0.00133|
|13.98177|-0.00132|
|14.01563|-0.00131|
|14.04948|-0.00130|
|14.08333|-0.00129|
|14.11719|-0.00129|
|14.15104|-0.00128|
|14.18490|-0.00127|
|14.21875|-0.00126|
|14.25260|-0.00125|
|14.28646|-0.00125|
|14.32031|-0.00124|
|14.35417|-0.00123|
|14.38802|-0.00122|
|14.42188|-0.00121|
|14.45573|-0.00121|
|14.48958|-0.00120|
|14.52344|-0.00119|
|14.55729|-0.00118|
|14.59115|-0.00118|
|14.62500|-0.00117|
|14.65885|-0.00116|
|14.69271|-0.00115|
|14.72656|-0.00114|
|14.76042|-0.00114|
|14.79427|-0.00113|
|14.82813|-0.00112|
|14.86198|-0.00111|
|14.89583|-0.00111|
|14.92969|-0.00110|
|14.96354|-0.00109|
|14.99740|-0.00108|
|15.03125|-0.00108|
|15.06510|-0.00107|
|15.09896|-0.00106|
|15.13281|-0.00105|
|15.16667|-0.00105|
|15.20052|-0.00104|
|15.23438|-0.00103|
|15.26823|-0.00102|
|15.30208|-0.00102|
|15.33594|-0.00101|
|15.36979|-0.00100|
|15.40365|-0.00099|
|15.43750|-0.00099|
|15.47135|-0.00098|
|15.50521|-0.00097|
|15.53906|-0.00096|
|15.57292|-0.00096|
|15.60677|-0.00095|
|15.64063|-0.00094|
|15.67448|-0.00093|
|15.70833|-0.00093|
|15.74219|-0.00092|
|15.77604|-0.00091|
|15.80990|-0.00091|
|15.84375|-0.00090|
|15.87760|-0.00089|
|15.91146|-0.00088|
|15.94531|-0.00088|
|15.97917|-0.00087|
|16.01302|-0.00086|
|16.04688|-0.00086|
|16.08073|-0.00085|
|16.11458|-0.00084|
|16.14844|-0.00083|
|16.18229|-0.00083|
|16.21615|-0.00082|
|16.25000|-0.00081|
|16.28385|-0.00081|
|16.31771|-0.00080|
|16.35156|-0.00079|
|16.38542|-0.00079|
|16.41927|-0.00078|
|16.45313|-0.00077|
|16.48698|-0.00077|
|16.52083|-0.00076|
|16.55469|-0.00075|
|16.58854|-0.00074|
|16.62240|-0.00074|
|16.65625|-0.00073|
|16.69010|-0.00072|
|16.72396|-0.00072|
|16.75781|-0.00071|
|16.79167|-0.00070|
|16.82552|-0.00070|
|16.85938|-0.00069|
|16.89323|-0.00068|
|16.92708|-0.00068|
|16.96094|-0.00067|
|16.99479|-0.00066|
|17.02865|-0.00066|
|17.06250|-0.00065|
|17.09635|-0.00065|
|17.13021|-0.00064|
|17.16406|-0.00063|
|17.19792|-0.00063|
|17.23177|-0.00062|
|17.26563|-0.00061|
|17.29948|-0.00061|
|17.33333|-0.00060|
|17.36719|-0.00059|
|17.40104|-0.00059|
|17.43490|-0.00058|
|17.46875|-0.00058|
|17.50260|-0.00057|
|17.53646|-0.00056|
|17.57031|-0.00056|
|17.60417|-0.00055|
|17.63802|-0.00054|
|17.67188|-0.00054|
|17.70573|-0.00053|
|17.73958|-0.00053|
|17.77344|-0.00052|
|17.80729|-0.00051|
|17.84115|-0.00051|
|17.87500|-0.00050|
|17.90885|-0.00049|
|17.94271|-0.00049|
|17.97656|-0.00048|
|18.01042|-0.00048|
|18.04427|-0.00047|
|18.07813|-0.00046|
|18.11198|-0.00046|
|18.14583|-0.00045|
|18.17969|-0.00045|
|18.21354|-0.00044|
|18.24740|-0.00043|
|18.28125|-0.00043|
|18.31510|-0.00042|
|18.34896|-0.00042|
|18.38281|-0.00041|
|18.41667|-0.00041|
|18.45052|-0.00040|
|18.48438|-0.00039|
|18.51823|-0.00039|
|18.55208|-0.00038|
|18.58594|-0.00038|
|18.61979|-0.00037|
|18.65365|-0.00037|
|18.68750|-0.00036|
|18.72135|-0.00035|
|18.75521|-0.00035|
|18.78906|-0.00034|
|18.82292|-0.00034|
|18.85677|-0.00033|
|18.89063|-0.00033|
|18.92448|-0.00032|
|18.95833|-0.00032|
|18.99219|-0.00031|
|19.02604|-0.00030|
|19.05990|-0.00030|
|19.09375|-0.00029|
|19.12760|-0.00029|
|19.16146|-0.00028|
|19.19531|-0.00028|
|19.22917|-0.00027|
|19.26302|-0.00027|
|19.29687|-0.00026|
|19.33073|-0.00026|
|19.36458|-0.00025|
|19.39844|-0.00024|
|19.43229|-0.00024|
|19.46615|-0.00023|
|19.53385|-0.00022|
|19.60156|-0.00021|
|19.66927|-0.00020|
|19.73698|-0.00019|
|19.80469|-0.00018|
|19.87240|-0.00017|
|19.94010|-0.00016|
|20.00781|-0.00015|
|20.07552|-0.00014|
|20.14323|-0.00013|
|20.21094|-0.00012|
|20.27865|-0.00011|
|20.34635|-0.00010|
|20.41406|-0.00009|
|20.48177|-0.00008|
|20.54948|-0.00008|
|20.61719|-0.00007|
|20.68490|-0.00006|
|20.75260|-0.00005|
|20.82031|-0.00004|
|20.88802|-0.00003|
|20.95573|-0.00002|
|21.02344|-0.00001|
|21.09115|-0.00000|
|21.15885|0.00001|
|21.22656|0.00002|
|21.29427|0.00002|
|21.36198|0.00003|
|21.42969|0.00004|
|21.49740|0.00005|
|21.56510|0.00006|
|21.63281|0.00007|
|21.70052|0.00007|
|21.76823|0.00008|
|21.83594|0.00009|
|21.90365|0.00010|
|21.97135|0.00011|
|22.03906|0.00012|
|22.10677|0.00012|
|22.17448|0.00013|
|22.24219|0.00014|
|22.30990|0.00015|
|22.37760|0.00015|
|22.44531|0.00016|
|22.51302|0.00017|
|22.58073|0.00018|
|22.64844|0.00018|
|22.71615|0.00019|
|22.78385|0.00020|
|22.85156|0.00021|
|22.91927|0.00021|
|22.98698|0.00022|
|23.05469|0.00023|
|23.12240|0.00023|
|23.19010|0.00024|
|23.25781|0.00025|
|23.32552|0.00025|
|23.39323|0.00026|
|23.46094|0.00027|
|23.52865|0.00027|
|23.59635|0.00028|
|23.66406|0.00029|
|23.73177|0.00029|
|23.79948|0.00030|
|23.86719|0.00031|
|23.93490|0.00031|
|24.00260|0.00032|
|24.07031|0.00032|
|24.13802|0.00033|
|24.20573|0.00034|
|24.27344|0.00034|
|24.34115|0.00035|
|24.40885|0.00035|
|24.47656|0.00036|
|24.54427|0.00036|
|24.61198|0.00037|
|24.67969|0.00038|
|24.74740|0.00038|
|24.81510|0.00039|
|24.88281|0.00039|
|24.95052|0.00040|
|25.01823|0.00040|
|25.08594|0.00041|
|25.15365|0.00041|
|25.22135|0.00042|
|25.28906|0.00042|
|25.35677|0.00043|
|25.42448|0.00043|
|25.49219|0.00044|
|25.55990|0.00044|
|25.62760|0.00045|
|25.69531|0.00045|
|25.76302|0.00046|
|25.83073|0.00046|
|25.89844|0.00047|
|25.96615|0.00047|
|26.03385|0.00047|
|26.10156|0.00048|
|26.16927|0.00048|
|26.23698|0.00049|
|26.30469|0.00049|
|26.37240|0.00049|
|26.44010|0.00050|
|26.50781|0.00050|
|26.57552|0.00051|
|26.64323|0.00051|
|26.71094|0.00051|
|26.77865|0.00052|
|26.84635|0.00052|
|26.91406|0.00053|
|26.98177|0.00053|
|27.04948|0.00053|
|27.11719|0.00054|
|27.18490|0.00054|
|27.25260|0.00054|
|27.32031|0.00055|
|27.38802|0.00055|
|27.45573|0.00055|
|27.52344|0.00056|
|27.59115|0.00056|
|27.65885|0.00056|
|27.72656|0.00057|
|27.79427|0.00057|
|27.86198|0.00057|
|27.92969|0.00058|
|27.99740|0.00058|
|28.06510|0.00058|
|28.13281|0.00058|
|28.20052|0.00059|
|28.26823|0.00059|
|28.33594|0.00059|
|28.40365|0.00059|
|28.47135|0.00060|
|28.53906|0.00060|
|28.60677|0.00060|
|28.67448|0.00060|
|28.74219|0.00061|
|28.80990|0.00061|
|28.87760|0.00061|
|28.94531|0.00061|
|29.01302|0.00062|
|29.08073|0.00062|
|29.14844|0.00062|
|29.21615|0.00062|
|29.28385|0.00062|
|29.35156|0.00063|
|29.41927|0.00063|
|29.48698|0.00063|
|29.55469|0.00063|
|29.62240|0.00063|
|29.69010|0.00063|
|29.75781|0.00064|
|29.82552|0.00064|
|29.89323|0.00064|
|29.96094|0.00064|
|30.02865|0.00064|
|30.09635|0.00064|
|30.16406|0.00065|
|30.23177|0.00065|
|30.29948|0.00065|
|30.36719|0.00065|
|30.43490|0.00065|
|30.50260|0.00065|
|30.57031|0.00065|
|30.63802|0.00066|
|30.70573|0.00066|
|30.77344|0.00066|
|30.84115|0.00066|
|30.90885|0.00066|
|30.97656|0.00066|
|31.04427|0.00066|
|31.11198|0.00066|
|31.17969|0.00066|
|31.24740|0.00066|
|31.31510|0.00066|
|31.38281|0.00067|
|31.45052|0.00067|
|31.51823|0.00067|
|31.58594|0.00067|
|31.65365|0.00067|
|31.72135|0.00067|
|31.78906|0.00067|
|31.85677|0.00067|
|31.92448|0.00067|
|31.99219|0.00067|
|32.05990|0.00067|
|32.12760|0.00067|
|32.19531|0.00067|
|32.26302|0.00067|
|32.33073|0.00067|
|32.39844|0.00067|
|32.46615|0.00067|
|32.53385|0.00067|
|32.60156|0.00067|
|32.66927|0.00067|
|32.73698|0.00067|
|32.80469|0.00067|
|32.87240|0.00067|
|32.94010|0.00067|
|33.00781|0.00067|
|33.07552|0.00067|
|33.14323|0.00067|
|33.21094|0.00067|
|33.27865|0.00067|
|33.34635|0.00067|
|33.41406|0.00067|
|33.48177|0.00067|
|33.54948|0.00067|
|33.61719|0.00067|
|33.68490|0.00067|
|33.75260|0.00067|
|33.82031|0.00067|
|33.88802|0.00067|
|33.95573|0.00067|
|34.02344|0.00067|
|34.09115|0.00067|
|34.15885|0.00067|
|34.22656|0.00067|
|34.29427|0.00067|
|34.36198|0.00067|
|34.42969|0.00066|
|34.49740|0.00066|
|34.56510|0.00066|
|34.63281|0.00066|
|34.70052|0.00066|
|34.76823|0.00066|
|34.83594|0.00066|
|34.90365|0.00066|
|34.97135|0.00066|
|35.03906|0.00066|
|35.10677|0.00066|
|35.17448|0.00066|
|35.24219|0.00065|
|35.30990|0.00065|
|35.37760|0.00065|
|35.44531|0.00065|
|35.51302|0.00065|
|35.58073|0.00065|
|35.64844|0.00065|
|35.71615|0.00065|
|35.78385|0.00065|
|35.85156|0.00064|
|35.91927|0.00064|
|35.98698|0.00064|
|36.05469|0.00064|
|36.12240|0.00064|
|36.19010|0.00064|
|36.25781|0.00064|
|36.32552|0.00064|
|36.39323|0.00063|
|36.46094|0.00063|
|36.52865|0.00063|
|36.59635|0.00063|
|36.66406|0.00063|
|36.73177|0.00063|
|36.79948|0.00063|
|36.86719|0.00062|
|36.93490|0.00062|
|37.00260|0.00062|
|37.07031|0.00062|
|37.13802|0.00062|
|37.20573|0.00062|
|37.27344|0.00061|
|37.34115|0.00061|
|37.40885|0.00061|
|37.47656|0.00061|
|37.54427|0.00061|
|37.61198|0.00061|
|37.67969|0.00060|
|37.74740|0.00060|
|37.81510|0.00060|
|37.88281|0.00060|
|37.95052|0.00060|
|38.01823|0.00060|
|38.08594|0.00059|
|38.15365|0.00059|
|38.22135|0.00059|
|38.28906|0.00059|
|38.35677|0.00059|
|38.42448|0.00058|
|38.49219|0.00058|
|38.55990|0.00058|
|38.62760|0.00058|
|38.69531|0.00058|
|38.76302|0.00057|
|38.83073|0.00057|
|38.89844|0.00057|
|38.96615|0.00057|
|39.03385|0.00057|
|39.10156|0.00056|
|39.16927|0.00056|
|39.23698|0.00056|
|39.30469|0.00056|
|39.37240|0.00056|
|39.44010|0.00055|
|39.50781|0.00055|
|39.57552|0.00055|
|39.64323|0.00055|
|39.71094|0.00055|
|39.77865|0.00054|
|39.84635|0.00054|
|39.91406|0.00054|
|39.98177|0.00054|
|40.04948|0.00053|
|40.11719|0.00053|
|40.18490|0.00053|
|40.25260|0.00053|
|40.32031|0.00053|
|40.38802|0.00052|
|40.45573|0.00052|
|40.52344|0.00052|
|40.59115|0.00052|
|40.65885|0.00051|
|40.72656|0.00051|
|40.79427|0.00051|
|40.86198|0.00051|
|40.92969|0.00051|
|40.99740|0.00050|
|41.06510|0.00050|
|41.13281|0.00050|
|41.20052|0.00050|
|41.26823|0.00049|
|41.33594|0.00049|
|41.40365|0.00049|
|41.47135|0.00049|
|41.53906|0.00048|
|41.60677|0.00048|
|41.67448|0.00048|
|41.74219|0.00048|
|41.80990|0.00047|
|41.87760|0.00047|
|41.94531|0.00047|
|42.01302|0.00047|
|42.08073|0.00046|
|42.14844|0.00046|
|42.21615|0.00046|
|42.28385|0.00046|
|42.35156|0.00045|
|42.41927|0.00045|
|42.48698|0.00045|
|42.55469|0.00045|
|42.62240|0.00045|
|42.69010|0.00044|
|42.75781|0.00044|
|42.82552|0.00044|
|42.89323|0.00044|
|42.96094|0.00043|
|43.02865|0.00043|
|43.09635|0.00043|
|43.16406|0.00043|
|43.23177|0.00042|
|43.29948|0.00042|
|43.36719|0.00042|
|43.43490|0.00041|
|43.50260|0.00041|
|43.57031|0.00041|
|43.63802|0.00041|
|43.70573|0.00040|
|43.77344|0.00040|
|43.84115|0.00040|
|43.90885|0.00040|
|43.97656|0.00039|
|44.04427|0.00039|
|44.11198|0.00039|
|44.17969|0.00039|
|44.24740|0.00038|
|44.31510|0.00038|
|44.38281|0.00038|
|44.45052|0.00038|
|44.51823|0.00037|
|44.58594|0.00037|
|44.65365|0.00037|
|44.72135|0.00037|
|44.78906|0.00036|
|44.85677|0.00036|
|44.92448|0.00036|
|44.99219|0.00036|
|45.05990|0.00035|
|45.12760|0.00035|
|45.19531|0.00035|
|45.26302|0.00035|
|45.33073|0.00034|
|45.39844|0.00034|
|45.46615|0.00034|
|45.53385|0.00034|
|45.60156|0.00033|
|45.66927|0.00033|
|45.73698|0.00033|
|45.80469|0.00033|
|45.87240|0.00032|
|45.94010|0.00032|
|46.00781|0.00032|
|46.07552|0.00032|
|46.14323|0.00031|
|46.21094|0.00031|
|46.27865|0.00031|
|46.34635|0.00031|
|46.41406|0.00030|
|46.48177|0.00030|
|46.54948|0.00030|
|46.61719|0.00029|
|46.68490|0.00029|
|46.75260|0.00029|
|46.82031|0.00029|
|46.88802|0.00028|
|46.95573|0.00028|
|47.02344|0.00028|
|47.09115|0.00028|
|47.15885|0.00027|
|47.22656|0.00027|
|47.29427|0.00027|
|47.36198|0.00027|
|47.42969|0.00026|
|47.49740|0.00026|
|47.56510|0.00026|
|47.63281|0.00026|
|47.70052|0.00025|
|47.76823|0.00025|
|47.83594|0.00025|
|47.90365|0.00025|
|47.97135|0.00024|
|48.03906|0.00024|
|48.10677|0.00024|
|48.17448|0.00024|
|48.24219|0.00023|
|48.30990|0.00023|
|48.37760|0.00023|
|48.44531|0.00023|
|48.51302|0.00023|
|48.58073|0.00022|
|48.64844|0.00022|
|48.71615|0.00022|
|48.78385|0.00022|
|48.85156|0.00021|
|48.91927|0.00021|
|48.98698|0.00021|
|49.05469|0.00021|
|49.12240|0.00020|
|49.19010|0.00020|
|49.25781|0.00020|
|49.32552|0.00020|
|49.39323|0.00019|
|49.46094|0.00019|
|49.52865|0.00019|
|49.59635|0.00019|
|49.66406|0.00018|
|49.73177|0.00018|
|49.86719|0.00018|
|50.00260|0.00017|
|50.13802|0.00017|
|50.27344|0.00016|
|50.40885|0.00016|
|50.54427|0.00015|
|50.67969|0.00015|
|50.81510|0.00015|
|50.95052|0.00014|
|51.08594|0.00014|
|51.22135|0.00013|
|51.35677|0.00013|
|51.49219|0.00012|
|51.62760|0.00012|
|51.76302|0.00011|
|51.89844|0.00011|
|52.03385|0.00011|
|52.16927|0.00010|
|52.30469|0.00010|
|52.57552|0.00009|
|52.84635|0.00008|
|53.11719|0.00007|
|53.38802|0.00007|
|53.65885|0.00006|
|53.92969|0.00005|
|54.20052|0.00004|
|54.47135|0.00004|
|54.74219|0.00003|
|55.01302|0.00002|
|55.28385|0.00001|
|55.55469|0.00001|
|55.82552|0.00000|
|56.09635|-0.00000|
|56.36719|-0.00001|
|56.63802|-0.00002|
|56.90885|-0.00002|
|57.17969|-0.00003|
|57.72135|-0.00004|
|58.26302|-0.00005|
|58.80469|-0.00006|
|59.34635|-0.00007|
|59.88802|-0.00008|
|60.42969|-0.00009|
|60.97135|-0.00010|
|61.51302|-0.00010|
|62.05469|-0.00011|
|62.59635|-0.00012|
|63.13802|-0.00012|
|63.67969|-0.00013|
|64.22135|-0.00013|
|64.76302|-0.00013|
|65.30469|-0.00014|
|65.84635|-0.00014|
|66.38802|-0.00014|
|66.92969|-0.00015|
|67.47135|-0.00015|
|68.01302|-0.00015|
|68.55469|-0.00015|
|69.09635|-0.00015|
|69.63802|-0.00015|
|70.17969|-0.00015|
|70.72135|-0.00015|
|71.26302|-0.00015|
|71.80469|-0.00015|
|72.34635|-0.00015|
|72.88802|-0.00014|
|73.42969|-0.00014|
|73.97135|-0.00014|
|74.51302|-0.00014|
|75.05469|-0.00013|
|75.59635|-0.00013|
|76.13802|-0.00013|
|76.67969|-0.00012|
|77.22135|-0.00012|
|77.76302|-0.00012|
|78.30469|-0.00011|
|78.84635|-0.00011|
|79.38802|-0.00011|
|79.92969|-0.00010|
|80.47135|-0.00010|
|81.01302|-0.00010|
|81.55469|-0.00009|
|82.09635|-0.00009|
|82.63802|-0.00008|
|83.17969|-0.00008|
|83.72135|-0.00008|
|84.26302|-0.00007|
|84.80469|-0.00007|
