|Tau|fi|
|49.69792|0.00062|
|49.76562|0.00062|
|49.83333|0.00061|
|49.90104|0.00060|
|49.96875|0.00060|
|50.03646|0.00059|
|50.10417|0.00059|
|50.17187|0.00058|
|50.23958|0.00057|
|50.30729|0.00057|
|50.37500|0.00056|
|50.44271|0.00056|
|50.51042|0.00055|
|50.57812|0.00055|
|50.64583|0.00054|
|50.71354|0.00053|
|50.78125|0.00053|
|50.84896|0.00052|
|50.91667|0.00052|
|50.98437|0.00051|
|51.05208|0.00051|
|51.11979|0.00050|
|51.18750|0.00049|
|51.25521|0.00049|
|51.32292|0.00048|
|51.39062|0.00048|
|51.45833|0.00047|
|51.52604|0.00046|
|51.59375|0.00046|
|51.66146|0.00045|
|51.72917|0.00045|
|51.79687|0.00044|
|51.86458|0.00044|
|51.93229|0.00043|
|52.00000|0.00042|
|52.06771|0.00042|
|52.13542|0.00041|
|52.20312|0.00041|
|52.27083|0.00040|
|52.33854|0.00039|
|52.40625|0.00039|
|52.47396|0.00038|
|52.54167|0.00038|
|52.60937|0.00037|
|52.67708|0.00037|
|52.74479|0.00036|
|52.81250|0.00035|
|52.88021|0.00035|
|52.94792|0.00034|
|53.01562|0.00034|
|53.08333|0.00033|
|53.15104|0.00032|
|53.21875|0.00032|
|53.28646|0.00031|
|53.35417|0.00031|
|53.42187|0.00030|
|53.48958|0.00030|
|53.55729|0.00029|
|53.62500|0.00028|
|53.69271|0.00028|
|53.76042|0.00027|
|53.82812|0.00027|
|53.89583|0.00026|
|53.96354|0.00026|
|54.03125|0.00025|
|54.09896|0.00024|
|54.16667|0.00024|
|54.23437|0.00023|
|54.30208|0.00023|
|54.36979|0.00022|
|54.43750|0.00022|
|54.50521|0.00021|
|54.57292|0.00020|
|54.64062|0.00020|
|54.70833|0.00019|
|54.77604|0.00019|
|54.84375|0.00018|
|54.91146|0.00018|
|54.97917|0.00017|
|55.04687|0.00017|
|55.11458|0.00016|
|55.18229|0.00015|
|55.25000|0.00015|
|55.31771|0.00014|
|55.38542|0.00014|
|55.45312|0.00013|
|55.52083|0.00013|
|55.58854|0.00012|
|55.65625|0.00012|
|55.72396|0.00011|
|55.79167|0.00010|
|55.85937|0.00010|
|55.92708|0.00009|
|55.99479|0.00009|
|56.06250|0.00008|
|56.13021|0.00008|
|56.19792|0.00007|
|56.26562|0.00007|
|56.33333|0.00006|
|56.40104|0.00006|
|56.46875|0.00005|
|56.53646|0.00005|
|56.60417|0.00004|
|56.67187|0.00004|
|56.73958|0.00003|
|56.80729|0.00002|
|56.87500|0.00002|
|57.01042|0.00001|
|57.14583|-0.00000|
|57.28125|-0.00001|
|57.41667|-0.00002|
|57.55208|-0.00003|
|57.68750|-0.00004|
|57.82292|-0.00005|
|57.95833|-0.00006|
|58.09375|-0.00007|
|58.22917|-0.00008|
|58.36458|-0.00009|
|58.50000|-0.00010|
|58.63542|-0.00011|
|58.77083|-0.00012|
|58.90625|-0.00013|
|59.04167|-0.00014|
|59.17708|-0.00015|
|59.31250|-0.00016|
|59.44792|-0.00017|
|59.58333|-0.00018|
|59.71875|-0.00018|
|59.85417|-0.00019|
|59.98958|-0.00020|
|60.12500|-0.00021|
|60.26042|-0.00022|
|60.39583|-0.00023|
|60.53125|-0.00024|
|60.66667|-0.00024|
|60.80208|-0.00025|
|60.93750|-0.00026|
|61.07292|-0.00027|
|61.20833|-0.00028|
|61.34375|-0.00028|
|61.47917|-0.00029|
|61.61458|-0.00030|
|61.75000|-0.00031|
|61.88542|-0.00032|
|62.02083|-0.00032|
|62.15625|-0.00033|
|62.29167|-0.00034|
|62.42708|-0.00034|
|62.56250|-0.00035|
|62.69792|-0.00036|
|62.83333|-0.00036|
|62.96875|-0.00037|
|63.10417|-0.00038|
|63.23958|-0.00038|
|63.37500|-0.00039|
|63.51042|-0.00040|
|63.64583|-0.00040|
|63.78125|-0.00041|
|63.91667|-0.00042|
|64.05208|-0.00042|
|64.18750|-0.00043|
|64.32292|-0.00043|
|64.45833|-0.00044|
|64.59375|-0.00044|
|64.72917|-0.00045|
|64.86458|-0.00045|
|65.00000|-0.00046|
|65.13542|-0.00046|
|65.27083|-0.00047|
|65.40625|-0.00047|
|65.54167|-0.00048|
|65.67708|-0.00048|
|65.81250|-0.00049|
|65.94792|-0.00049|
|66.08333|-0.00050|
|66.21875|-0.00050|
|66.35417|-0.00051|
|66.48958|-0.00051|
|66.62500|-0.00051|
|66.76042|-0.00052|
|66.89583|-0.00052|
|67.03125|-0.00052|
|67.16667|-0.00053|
|67.30208|-0.00053|
|67.43750|-0.00053|
|67.57292|-0.00054|
|67.70833|-0.00054|
|67.84375|-0.00054|
|67.97917|-0.00055|
|68.11458|-0.00055|
|68.25000|-0.00055|
|68.38542|-0.00055|
|68.52083|-0.00056|
|68.65625|-0.00056|
|68.79167|-0.00056|
|68.92708|-0.00056|
|69.06250|-0.00057|
|69.19792|-0.00057|
|69.33333|-0.00057|
|69.46875|-0.00057|
|69.60417|-0.00057|
|69.73958|-0.00057|
|69.87500|-0.00058|
|70.01042|-0.00058|
|70.14583|-0.00058|
|70.28125|-0.00058|
|70.41667|-0.00058|
|70.55208|-0.00058|
|70.68750|-0.00058|
|70.82292|-0.00058|
|70.95833|-0.00058|
|71.09375|-0.00058|
|71.22917|-0.00058|
|71.36458|-0.00058|
|71.50000|-0.00058|
|71.63542|-0.00058|
|71.77083|-0.00058|
|71.90625|-0.00058|
|72.04167|-0.00058|
|72.17708|-0.00058|
|72.31250|-0.00058|
|72.44792|-0.00058|
|72.58333|-0.00058|
|72.71875|-0.00058|
|72.85417|-0.00058|
|72.98958|-0.00058|
|73.12500|-0.00058|
|73.26042|-0.00058|
|73.39583|-0.00058|
|73.53125|-0.00058|
|73.66667|-0.00058|
|73.80208|-0.00057|
|73.93750|-0.00057|
|74.07292|-0.00057|
|74.20833|-0.00057|
|74.34375|-0.00057|
|74.47917|-0.00057|
|74.61458|-0.00057|
|74.75000|-0.00056|
|74.88542|-0.00056|
|75.02083|-0.00056|
|75.15625|-0.00056|
|75.29167|-0.00056|
|75.42708|-0.00055|
|75.56250|-0.00055|
|75.69792|-0.00055|
|75.83333|-0.00055|
|75.96875|-0.00054|
|76.10417|-0.00054|
|76.23958|-0.00054|
|76.37500|-0.00054|
|76.51042|-0.00053|
|76.64583|-0.00053|
|76.78125|-0.00053|
|76.91667|-0.00053|
|77.05208|-0.00052|
|77.18750|-0.00052|
|77.32292|-0.00052|
|77.45833|-0.00051|
|77.59375|-0.00051|
|77.72917|-0.00051|
|77.86458|-0.00050|
|78.00000|-0.00050|
|78.13542|-0.00050|
|78.27083|-0.00049|
|78.40625|-0.00049|
|78.54167|-0.00049|
|78.67708|-0.00048|
|78.81250|-0.00048|
|78.94792|-0.00047|
|79.08333|-0.00047|
|79.21875|-0.00047|
|79.35417|-0.00046|
|79.48958|-0.00046|
|79.62500|-0.00045|
|79.76042|-0.00045|
|79.89583|-0.00045|
|80.03125|-0.00044|
|80.16667|-0.00044|
|80.30208|-0.00043|
|80.43750|-0.00043|
|80.57292|-0.00042|
|80.70833|-0.00042|
|80.84375|-0.00042|
|80.97917|-0.00041|
|81.11458|-0.00041|
|81.25000|-0.00040|
|81.38542|-0.00040|
|81.52083|-0.00039|
|81.65625|-0.00039|
|81.79167|-0.00038|
|81.92708|-0.00038|
|82.06250|-0.00037|
|82.19792|-0.00037|
|82.33333|-0.00037|
|82.46875|-0.00036|
|82.60417|-0.00036|
|82.73958|-0.00035|
|82.87500|-0.00035|
|83.01042|-0.00034|
|83.14583|-0.00034|
|83.28125|-0.00033|
|83.41667|-0.00033|
|83.55208|-0.00032|
|83.68750|-0.00032|
|83.82292|-0.00031|
|83.95833|-0.00031|
|84.09375|-0.00030|
|84.22917|-0.00030|
|84.36458|-0.00029|
|84.50000|-0.00029|
|84.63542|-0.00028|
|84.77083|-0.00028|
|84.90625|-0.00027|
|85.04167|-0.00027|
|85.17708|-0.00026|
|85.31250|-0.00026|
|85.44792|-0.00025|
|85.58333|-0.00025|
|85.71875|-0.00024|
|85.85417|-0.00023|
|85.98958|-0.00023|
|86.12500|-0.00022|
|86.26042|-0.00022|
|86.39583|-0.00021|
|86.53125|-0.00021|
|86.66667|-0.00020|
|86.80208|-0.00020|
|86.93750|-0.00019|
|87.07292|-0.00019|
|87.20833|-0.00018|
|87.34375|-0.00018|
|87.47917|-0.00017|
|87.61458|-0.00017|
|87.75000|-0.00016|
|87.88542|-0.00016|
|88.02083|-0.00015|
|88.15625|-0.00015|
|88.29167|-0.00014|
|88.42708|-0.00014|
|88.56250|-0.00013|
|88.69792|-0.00013|
|88.83333|-0.00012|
|88.96875|-0.00012|
|89.10417|-0.00011|
|89.23958|-0.00011|
|89.37500|-0.00010|
|89.51042|-0.00010|
|89.78125|-0.00009|
|90.05208|-0.00008|
|90.32292|-0.00007|
|90.59375|-0.00006|
|90.86458|-0.00005|
|91.13542|-0.00004|
|91.40625|-0.00003|
|91.67708|-0.00002|
|91.94792|-0.00001|
|92.21875|-0.00000|
|92.48958|0.00001|
|92.76042|0.00001|
|93.03125|0.00002|
|93.30208|0.00003|
|93.57292|0.00004|
|93.84375|0.00005|
|94.11458|0.00006|
|94.38542|0.00006|
|94.65625|0.00007|
|94.92708|0.00008|
|95.19792|0.00009|
|95.46875|0.00009|
|95.73958|0.00010|
|96.01042|0.00011|
|96.28125|0.00012|
|96.55208|0.00012|
|96.82292|0.00013|
|97.09375|0.00014|
|97.36458|0.00014|
|97.63542|0.00015|
|97.90625|0.00015|
|98.17708|0.00016|
|98.44792|0.00016|
|98.71875|0.00017|
|98.98958|0.00018|
|99.26042|0.00018|
|99.53125|0.00018|
|99.80208|0.00019|
|100.07292|0.00019|
|100.34375|0.00020|
|100.61458|0.00020|
|100.88542|0.00021|
|101.15625|0.00021|
|101.42708|0.00021|
|101.69792|0.00022|
|101.96875|0.00022|
|102.23958|0.00022|
|102.51042|0.00023|
|102.78125|0.00023|
|103.05208|0.00023|
|103.32292|0.00023|
|103.59375|0.00023|
|103.86458|0.00024|
|104.13542|0.00024|
|104.40625|0.00024|
|104.67708|0.00024|
|104.94792|0.00024|
|105.21875|0.00024|
|105.48958|0.00024|
|105.76042|0.00024|
|106.03125|0.00025|
|106.30208|0.00025|
|106.57292|0.00025|
|106.84375|0.00025|
|107.11458|0.00025|
|107.38542|0.00025|
|107.65625|0.00025|
|107.92708|0.00024|
|108.19792|0.00024|
|108.46875|0.00024|
|108.73958|0.00024|
|109.01042|0.00024|
|109.28125|0.00024|
|109.55208|0.00024|
|109.82292|0.00024|
|110.09375|0.00023|
|110.36458|0.00023|
|110.63542|0.00023|
|110.90625|0.00023|
|111.17708|0.00023|
|111.44792|0.00022|
|111.71875|0.00022|
|111.98958|0.00022|
|112.26042|0.00022|
|112.53125|0.00021|
|112.80208|0.00021|
|113.07292|0.00021|
|113.34375|0.00021|
|113.61458|0.00020|
|113.88542|0.00020|
|114.15625|0.00020|
|114.42708|0.00019|
|114.69792|0.00019|
|114.96875|0.00018|
|115.23958|0.00018|
|115.51042|0.00018|
|115.78125|0.00017|
|116.05208|0.00017|
|116.32292|0.00017|
|116.59375|0.00016|
|116.86458|0.00016|
|117.13542|0.00015|
|117.40625|0.00015|
|117.67708|0.00015|
|117.94792|0.00014|
|118.21875|0.00014|
|118.48958|0.00013|
|118.76042|0.00013|
|119.03125|0.00013|
|119.30208|0.00012|
|119.57292|0.00012|
|119.84375|0.00011|
|120.11458|0.00011|
|120.38542|0.00010|
|120.65625|0.00010|
|120.92708|0.00009|
|121.19792|0.00009|
|121.46875|0.00009|
|121.73958|0.00008|
|122.01042|0.00008|
|122.28125|0.00007|
|122.55208|0.00007|
|122.82292|0.00006|
|123.09375|0.00006|
|123.36458|0.00006|
|123.63542|0.00005|
|124.17708|0.00004|
|124.71875|0.00003|
|125.26042|0.00003|
|125.80208|0.00002|
|126.34375|0.00001|
|126.88542|0.00000|
|127.42708|-0.00001|
|127.96875|-0.00001|
|128.51042|-0.00002|
|129.05208|-0.00003|
|129.59375|-0.00003|
|130.13542|-0.00004|
|130.67708|-0.00005|
|131.21875|-0.00005|
|131.76042|-0.00006|
|132.30208|-0.00006|
|132.84375|-0.00007|
|133.38542|-0.00007|
|133.92708|-0.00008|
|134.46875|-0.00008|
|135.01042|-0.00009|
|135.55208|-0.00009|
|136.09375|-0.00009|
|136.63542|-0.00009|
|137.17708|-0.00010|
|137.71875|-0.00010|
|138.26042|-0.00010|
|138.80208|-0.00010|
|139.34375|-0.00010|
|139.88542|-0.00011|
|140.42708|-0.00011|
|140.96875|-0.00011|
|141.51042|-0.00011|
|142.05208|-0.00011|
|142.59375|-0.00011|
|143.13542|-0.00011|
|143.67708|-0.00010|
|144.21875|-0.00010|
|144.76042|-0.00010|
|145.30208|-0.00010|
|145.84375|-0.00010|
|146.38542|-0.00010|
|146.92708|-0.00009|
|147.46875|-0.00009|
|148.01042|-0.00009|
|148.55208|-0.00009|
|149.09375|-0.00008|
|149.63542|-0.00008|
|150.17708|-0.00008|
|150.71875|-0.00007|
|151.26042|-0.00007|
|151.80208|-0.00007|
|152.34375|-0.00006|
|152.88542|-0.00006|
|153.42708|-0.00006|
|153.96875|-0.00005|
|154.51042|-0.00005|
|155.05208|-0.00005|
|155.59375|-0.00004|
|156.13542|-0.00004|
|156.67708|-0.00003|
|157.21875|-0.00003|
|157.76042|-0.00003|
|158.84375|-0.00002|
|161.01042|-0.00000|
|163.17708|0.00001|
|165.34375|0.00002|
|169.67708|0.00004|
|174.01042|0.00005|
|178.34375|0.00005|
