|Tau|fi|
|1.89583|-0.00869|
|1.91276|-0.00863|
|1.92969|-0.00857|
|1.94661|-0.00851|
|1.96354|-0.00845|
|1.98047|-0.00839|
|1.99740|-0.00834|
|2.01432|-0.00828|
|2.03125|-0.00822|
|2.04818|-0.00817|
|2.06510|-0.00811|
|2.08203|-0.00805|
|2.09896|-0.00800|
|2.11589|-0.00795|
|2.13281|-0.00789|
|2.14974|-0.00784|
|2.16667|-0.00778|
|2.18359|-0.00773|
|2.20052|-0.00768|
|2.21745|-0.00762|
|2.23438|-0.00757|
|2.25130|-0.00752|
|2.26823|-0.00747|
|2.28516|-0.00742|
|2.30208|-0.00737|
|2.31901|-0.00732|
|2.33594|-0.00727|
|2.35286|-0.00722|
|2.36979|-0.00717|
|2.38672|-0.00712|
|2.40365|-0.00707|
|2.42057|-0.00702|
|2.43750|-0.00697|
|2.45443|-0.00692|
|2.47135|-0.00688|
|2.48828|-0.00683|
|2.50521|-0.00678|
|2.52214|-0.00674|
|2.53906|-0.00669|
|2.55599|-0.00664|
|2.57292|-0.00660|
|2.58984|-0.00655|
|2.60677|-0.00651|
|2.62370|-0.00646|
|2.64062|-0.00642|
|2.65755|-0.00637|
|2.67448|-0.00633|
|2.69141|-0.00629|
|2.70833|-0.00624|
|2.72526|-0.00620|
|2.74219|-0.00616|
|2.75911|-0.00611|
|2.77604|-0.00607|
|2.79297|-0.00603|
|2.80990|-0.00599|
|2.82682|-0.00595|
|2.84375|-0.00591|
|2.86068|-0.00586|
|2.87760|-0.00582|
|2.89453|-0.00578|
|2.91146|-0.00574|
|2.92839|-0.00570|
|2.94531|-0.00566|
|2.96224|-0.00562|
|2.97917|-0.00559|
|2.99609|-0.00555|
|3.01302|-0.00551|
|3.02995|-0.00547|
|3.04687|-0.00543|
|3.06380|-0.00539|
|3.08073|-0.00536|
|3.09766|-0.00532|
|3.11458|-0.00528|
|3.13151|-0.00525|
|3.14844|-0.00521|
|3.16536|-0.00517|
|3.18229|-0.00514|
|3.19922|-0.00510|
|3.21615|-0.00507|
|3.23307|-0.00503|
|3.25000|-0.00500|
|3.26693|-0.00496|
|3.28385|-0.00493|
|3.30078|-0.00489|
|3.31771|-0.00486|
|3.33464|-0.00482|
|3.35156|-0.00479|
|3.36849|-0.00476|
|3.38542|-0.00472|
|3.40234|-0.00469|
|3.41927|-0.00466|
|3.43620|-0.00463|
|3.45312|-0.00459|
|3.47005|-0.00456|
|3.48698|-0.00453|
|3.50391|-0.00450|
|3.52083|-0.00447|
|3.53776|-0.00443|
|3.55469|-0.00440|
|3.57161|-0.00437|
|3.58854|-0.00434|
|3.60547|-0.00431|
|3.62240|-0.00428|
|3.63932|-0.00425|
|3.65625|-0.00422|
|3.67318|-0.00419|
|3.69010|-0.00416|
|3.70703|-0.00413|
|3.72396|-0.00410|
|3.74089|-0.00407|
|3.75781|-0.00405|
|3.77474|-0.00402|
|3.79167|-0.00399|
|3.80859|-0.00396|
|3.82552|-0.00393|
|3.84245|-0.00390|
|3.85937|-0.00388|
|3.87630|-0.00385|
|3.89323|-0.00382|
|3.91016|-0.00380|
|3.92708|-0.00377|
|3.94401|-0.00374|
|3.96094|-0.00372|
|3.97786|-0.00369|
|3.99479|-0.00366|
|4.01172|-0.00364|
|4.02865|-0.00361|
|4.04557|-0.00359|
|4.06250|-0.00356|
|4.07943|-0.00353|
|4.09635|-0.00351|
|4.11328|-0.00348|
|4.13021|-0.00346|
|4.14714|-0.00344|
|4.16406|-0.00341|
|4.18099|-0.00339|
|4.19792|-0.00336|
|4.21484|-0.00334|
|4.23177|-0.00331|
|4.24870|-0.00329|
|4.26562|-0.00327|
|4.28255|-0.00324|
|4.29948|-0.00322|
|4.31641|-0.00320|
|4.33333|-0.00318|
|4.35026|-0.00315|
|4.36719|-0.00313|
|4.38411|-0.00311|
|4.40104|-0.00309|
|4.41797|-0.00306|
|4.43490|-0.00304|
|4.45182|-0.00302|
|4.46875|-0.00300|
|4.48568|-0.00298|
|4.50260|-0.00295|
|4.51953|-0.00293|
|4.53646|-0.00291|
|4.55339|-0.00289|
|4.57031|-0.00287|
|4.58724|-0.00285|
|4.60417|-0.00283|
|4.62109|-0.00281|
|4.63802|-0.00279|
|4.65495|-0.00277|
|4.67187|-0.00275|
|4.68880|-0.00273|
|4.70573|-0.00271|
|4.72266|-0.00269|
|4.73958|-0.00267|
|4.75651|-0.00265|
|4.77344|-0.00263|
|4.79036|-0.00261|
|4.80729|-0.00259|
|4.82422|-0.00257|
|4.84115|-0.00256|
|4.85807|-0.00254|
|4.87500|-0.00252|
|4.89193|-0.00250|
|4.90885|-0.00248|
|4.92578|-0.00246|
|4.94271|-0.00245|
|4.95964|-0.00243|
|4.97656|-0.00241|
|4.99349|-0.00239|
|5.01042|-0.00237|
|5.02734|-0.00236|
|5.04427|-0.00234|
|5.06120|-0.00232|
|5.07813|-0.00231|
|5.09505|-0.00229|
|5.11198|-0.00227|
|5.12891|-0.00226|
|5.14583|-0.00224|
|5.16276|-0.00222|
|5.17969|-0.00221|
|5.19661|-0.00219|
|5.21354|-0.00217|
|5.23047|-0.00216|
|5.24740|-0.00214|
|5.26432|-0.00213|
|5.28125|-0.00211|
|5.29818|-0.00209|
|5.31510|-0.00208|
|5.33203|-0.00206|
|5.34896|-0.00205|
|5.36589|-0.00203|
|5.38281|-0.00202|
|5.39974|-0.00200|
|5.41667|-0.00199|
|5.43359|-0.00197|
|5.45052|-0.00196|
|5.46745|-0.00194|
|5.48438|-0.00193|
|5.50130|-0.00192|
|5.51823|-0.00190|
|5.53516|-0.00189|
|5.55208|-0.00187|
|5.56901|-0.00186|
|5.58594|-0.00184|
|5.60286|-0.00183|
|5.61979|-0.00182|
|5.63672|-0.00180|
|5.65365|-0.00179|
|5.67057|-0.00178|
|5.68750|-0.00176|
|5.70443|-0.00175|
|5.72135|-0.00174|
|5.73828|-0.00172|
|5.75521|-0.00171|
|5.77214|-0.00170|
|5.78906|-0.00168|
|5.80599|-0.00167|
|5.82292|-0.00166|
|5.83984|-0.00165|
|5.85677|-0.00163|
|5.87370|-0.00162|
|5.89063|-0.00161|
|5.90755|-0.00160|
|5.92448|-0.00159|
|5.94141|-0.00157|
|5.95833|-0.00156|
|5.97526|-0.00155|
|5.99219|-0.00154|
|6.00911|-0.00153|
|6.02604|-0.00151|
|6.04297|-0.00150|
|6.05990|-0.00149|
|6.07682|-0.00148|
|6.09375|-0.00147|
|6.11068|-0.00146|
|6.12760|-0.00145|
|6.14453|-0.00143|
|6.16146|-0.00142|
|6.17839|-0.00141|
|6.19531|-0.00140|
|6.21224|-0.00139|
|6.22917|-0.00138|
|6.24609|-0.00137|
|6.26302|-0.00136|
|6.27995|-0.00135|
|6.29688|-0.00134|
|6.31380|-0.00133|
|6.33073|-0.00132|
|6.34766|-0.00131|
|6.36458|-0.00130|
|6.38151|-0.00129|
|6.39844|-0.00128|
|6.41536|-0.00127|
|6.43229|-0.00126|
|6.44922|-0.00125|
|6.46615|-0.00124|
|6.48307|-0.00123|
|6.50000|-0.00122|
|6.51693|-0.00121|
|6.53385|-0.00120|
|6.55078|-0.00119|
|6.56771|-0.00118|
|6.58464|-0.00117|
|6.60156|-0.00116|
|6.61849|-0.00115|
|6.63542|-0.00114|
|6.65234|-0.00113|
|6.66927|-0.00112|
|6.68620|-0.00111|
|6.70313|-0.00111|
|6.72005|-0.00110|
|6.73698|-0.00109|
|6.75391|-0.00108|
|6.77083|-0.00107|
|6.78776|-0.00106|
|6.80469|-0.00105|
|6.82161|-0.00105|
|6.83854|-0.00104|
|6.85547|-0.00103|
|6.87240|-0.00102|
|6.88932|-0.00101|
|6.90625|-0.00100|
|6.92318|-0.00100|
|6.94010|-0.00099|
|6.95703|-0.00098|
|6.97396|-0.00097|
|6.99089|-0.00096|
|7.00781|-0.00096|
|7.02474|-0.00095|
|7.04167|-0.00094|
|7.05859|-0.00093|
|7.07552|-0.00092|
|7.09245|-0.00092|
|7.10938|-0.00091|
|7.12630|-0.00090|
|7.14323|-0.00089|
|7.16016|-0.00089|
|7.17708|-0.00088|
|7.19401|-0.00087|
|7.21094|-0.00087|
|7.22786|-0.00086|
|7.24479|-0.00085|
|7.26172|-0.00084|
|7.27865|-0.00084|
|7.29557|-0.00083|
|7.31250|-0.00082|
|7.32943|-0.00082|
|7.34635|-0.00081|
|7.36328|-0.00080|
|7.38021|-0.00080|
|7.39714|-0.00079|
|7.41406|-0.00078|
|7.43099|-0.00078|
|7.44792|-0.00077|
|7.46484|-0.00076|
|7.48177|-0.00076|
|7.49870|-0.00075|
|7.51563|-0.00074|
|7.53255|-0.00074|
|7.54948|-0.00073|
|7.56641|-0.00072|
|7.58333|-0.00072|
|7.60026|-0.00071|
|7.61719|-0.00071|
|7.63411|-0.00070|
|7.65104|-0.00069|
|7.68490|-0.00068|
|7.71875|-0.00067|
|7.75260|-0.00066|
|7.78646|-0.00065|
|7.82031|-0.00064|
|7.85417|-0.00062|
|7.88802|-0.00061|
|7.92188|-0.00060|
|7.95573|-0.00059|
|7.98958|-0.00058|
|8.02344|-0.00057|
|8.05729|-0.00056|
|8.09115|-0.00055|
|8.12500|-0.00054|
|8.15885|-0.00053|
|8.19271|-0.00052|
|8.22656|-0.00051|
|8.26042|-0.00050|
|8.29427|-0.00049|
|8.32813|-0.00048|
|8.36198|-0.00047|
|8.39583|-0.00046|
|8.42969|-0.00046|
|8.46354|-0.00045|
|8.49740|-0.00044|
|8.53125|-0.00043|
|8.56510|-0.00042|
|8.59896|-0.00041|
|8.63281|-0.00041|
|8.66667|-0.00040|
|8.70052|-0.00039|
|8.73438|-0.00038|
|8.76823|-0.00037|
|8.80208|-0.00037|
|8.83594|-0.00036|
|8.86979|-0.00035|
|8.90365|-0.00034|
|8.93750|-0.00034|
|8.97135|-0.00033|
|9.00521|-0.00032|
|9.03906|-0.00032|
|9.07292|-0.00031|
|9.10677|-0.00030|
|9.14063|-0.00030|
|9.17448|-0.00029|
|9.20833|-0.00028|
|9.24219|-0.00028|
|9.27604|-0.00027|
|9.30990|-0.00027|
|9.37760|-0.00025|
|9.44531|-0.00024|
|9.51302|-0.00023|
|9.58073|-0.00022|
|9.64844|-0.00021|
|9.71615|-0.00020|
|9.78385|-0.00019|
|9.85156|-0.00018|
|9.91927|-0.00017|
|9.98698|-0.00016|
|10.05469|-0.00015|
|10.12240|-0.00014|
|10.19010|-0.00013|
|10.25781|-0.00013|
|10.32552|-0.00012|
|10.39323|-0.00011|
|10.46094|-0.00010|
|10.52865|-0.00010|
|10.59635|-0.00009|
|10.66406|-0.00008|
|10.73177|-0.00008|
|10.79948|-0.00007|
|10.86719|-0.00006|
|10.93490|-0.00006|
|11.00260|-0.00005|
|11.07031|-0.00004|
|11.20573|-0.00003|
|11.34115|-0.00002|
|11.47656|-0.00001|
|11.61198|-0.00001|
|11.74740|0.00000|
|11.88281|0.00001|
|12.01823|0.00002|
|12.15365|0.00003|
|12.28906|0.00003|
|12.42448|0.00004|
|12.55990|0.00004|
|12.69531|0.00005|
|12.96615|0.00006|
|13.23698|0.00007|
|13.50781|0.00007|
|13.77865|0.00008|
|14.04948|0.00008|
|14.32031|0.00009|
|14.59115|0.00009|
|14.86198|0.00010|
|15.13281|0.00010|
|15.40365|0.00010|
|15.67448|0.00010|
|15.94531|0.00010|
|16.21615|0.00010|
|16.48698|0.00010|
|16.75781|0.00010|
|17.02865|0.00010|
|17.29948|0.00010|
|17.57031|0.00010|
|17.84115|0.00010|
|18.11198|0.00010|
|18.38281|0.00010|
|18.65365|0.00010|
|18.92448|0.00009|
|19.19531|0.00009|
|19.46615|0.00009|
|19.73698|0.00009|
|20.00781|0.00009|
|20.27865|0.00009|
|20.54948|0.00008|
|20.82031|0.00008|
|21.09115|0.00008|
|21.36198|0.00008|
|21.63281|0.00008|
|21.90365|0.00008|
|22.17448|0.00007|
|22.44531|0.00007|
|22.71615|0.00007|
|22.98698|0.00007|
|23.25781|0.00007|
|23.52865|0.00007|
|23.79948|0.00006|
|24.07031|0.00006|
|24.34115|0.00006|
|24.61198|0.00006|
|24.88281|0.00006|
|25.15365|0.00006|
|25.42448|0.00005|
|25.69531|0.00005|
|25.96615|0.00005|
|26.23698|0.00005|
|26.50781|0.00005|
|26.77865|0.00005|
|27.32031|0.00004|
|27.86198|0.00004|
|28.40365|0.00004|
|28.94531|0.00004|
|29.48698|0.00004|
|30.02865|0.00003|
|30.57031|0.00003|
|31.11198|0.00003|
|31.65365|0.00003|
|32.73698|0.00002|
|33.82031|0.00002|
|35.98698|0.00001|
|40.32031|0.00001|
|44.65365|-0.00000|
|48.98698|-0.00000|
|53.32031|-0.00001|
|57.65365|-0.00001|
|61.98698|-0.00001|
|66.32031|-0.00001|
|70.65365|-0.00001|
|74.98698|-0.00001|
|79.32031|-0.00001|
|83.65365|-0.00000|
|87.98698|-0.00000|
|92.32031|-0.00000|
|96.65365|-0.00000|
|100.98698|-0.00000|
|105.32031|-0.00000|
|109.65365|-0.00000|
|118.32031|-0.00000|
|126.98698|-0.00000|
|135.65365|-0.00000|
|144.32031|-0.00000|
|152.98698|-0.00000|
|161.65365|-0.00000|
|178.98698|-0.00000|
|196.32031|-0.00000|
|213.65365|-0.00000|
|248.32031|-0.00000|
|282.98698|0.00000|
|352.32031|0.00000|
